35.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
07:10:40.0 (566218)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
07:10:40.0 (617357)|EXECUTION_STARTED
07:10:40.0 (626464)|CODE_UNIT_STARTED|[EXTERNAL]|066B0000000O9hh|VF: /apex/testautonumdata__RecruitmentHome_LDS
07:10:40.0 (12752821)|SYSTEM_MODE_ENTER|true
07:10:40.0 (13285636)|HEAP_ALLOCATE|[72]|Bytes:3
07:10:40.0 (13328500)|HEAP_ALLOCATE|[77]|Bytes:152
07:10:40.0 (13342625)|HEAP_ALLOCATE|[342]|Bytes:408
07:10:40.0 (13361631)|HEAP_ALLOCATE|[355]|Bytes:408
07:10:40.0 (13380486)|HEAP_ALLOCATE|[467]|Bytes:48
07:10:40.0 (13410171)|HEAP_ALLOCATE|[139]|Bytes:6
07:10:40.0 (13428660)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
07:10:40.0 (13448832)|METHOD_ENTRY|[1]|01pB0000000dwRE|MyCustomController.MyCustomController()
07:10:40.0 (13453133)|STATEMENT_EXECUTE|[1]
07:10:40.0 (13460400)|STATEMENT_EXECUTE|[1]
07:10:40.0 (13509144)|HEAP_ALLOCATE|[50]|Bytes:5
07:10:40.0 (13532620)|HEAP_ALLOCATE|[56]|Bytes:5
07:10:40.0 (13542494)|HEAP_ALLOCATE|[64]|Bytes:7
07:10:40.0 (13559201)|SYSTEM_MODE_ENTER|false
07:10:40.0 (13573088)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
07:10:40.0 (13580585)|SYSTEM_MODE_EXIT|false
07:10:40.0 (13591604)|METHOD_EXIT|[1]|MyCustomController
07:10:40.0 (13646419)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
07:10:40.0 (13655925)|VARIABLE_SCOPE_BEGIN|[5]|this|testautonumdata.MyCustomController|true|false
07:10:40.0 (13704982)|VARIABLE_ASSIGNMENT|[5]|this|{}|0x9e995af
07:10:40.0 (13717120)|SYSTEM_MODE_ENTER|false
07:10:40.0 (13723532)|HEAP_ALLOCATE|[6]|Bytes:5
07:10:40.0 (13727082)|STATEMENT_EXECUTE|[1]
07:10:40.0 (13731253)|HEAP_ALLOCATE|[6]|Bytes:5
07:10:40.0 (13733054)|STATEMENT_EXECUTE|[3]
07:10:40.0 (13743303)|HEAP_ALLOCATE|[6]|Bytes:6
07:10:40.0 (13767877)|STATEMENT_EXECUTE|[5]
07:10:40.0 (13770027)|STATEMENT_EXECUTE|[6]
07:10:40.0 (13785003)|HEAP_ALLOCATE|[6]|Bytes:4
07:10:40.0 (13927405)|VARIABLE_ASSIGNMENT|[6]|this.account|{}|0x9e995af
07:10:40.0 (13934805)|SYSTEM_MODE_EXIT|false
07:10:40.0 (14009299)|SYSTEM_MODE_ENTER|true
07:10:40.0 (14064700)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
07:10:40.0 (14075241)|VARIABLE_SCOPE_BEGIN|[9]|this|testautonumdata.MyCustomController|true|false
07:10:40.0 (14093800)|VARIABLE_ASSIGNMENT|[9]|this|{"account":"0x49c2333d"}|0x9e995af
07:10:40.0 (14110133)|SYSTEM_MODE_ENTER|false
07:10:40.0 (14116516)|HEAP_ALLOCATE|[12]|Bytes:5
07:10:40.0 (14120460)|STATEMENT_EXECUTE|[9]
07:10:40.0 (14121767)|STATEMENT_EXECUTE|[12]
07:10:40.0 (14125443)|HEAP_ALLOCATE|[12]|Bytes:29
07:10:40.0 (14984333)|HEAP_ALLOCATE|[12]|Bytes:4
07:10:40.0 (15074326)|HEAP_ALLOCATE|[12]|Bytes:2
07:10:40.0 (16965543)|HEAP_ALLOCATE|[12]|Bytes:8
07:10:40.0 (17001031)|VARIABLE_SCOPE_BEGIN|[12]|userHasAccesstoField1|Boolean|false|false
07:10:40.0 (17009262)|HEAP_ALLOCATE|[12]|Bytes:5
07:10:40.0 (17017177)|VARIABLE_ASSIGNMENT|[12]|userHasAccesstoField1|true
07:10:40.0 (17020257)|STATEMENT_EXECUTE|[13]
07:10:40.0 (17082620)|HEAP_ALLOCATE|[13]|Bytes:4
07:10:40.0 (17132381)|HEAP_ALLOCATE|[13]|Bytes:33
07:10:40.0 (22162180)|HEAP_ALLOCATE|[13]|Bytes:8
07:10:40.0 (22202104)|VARIABLE_SCOPE_BEGIN|[13]|userHasAccesstoField2|Boolean|false|false
07:10:40.0 (22213641)|HEAP_ALLOCATE|[13]|Bytes:5
07:10:40.0 (22224980)|VARIABLE_ASSIGNMENT|[13]|userHasAccesstoField2|true
07:10:40.0 (22231145)|STATEMENT_EXECUTE|[14]
07:10:40.0 (22339313)|HEAP_ALLOCATE|[14]|Bytes:4
07:10:40.0 (22411527)|HEAP_ALLOCATE|[14]|Bytes:40
07:10:40.0 (22717654)|HEAP_ALLOCATE|[14]|Bytes:8
07:10:40.0 (22749934)|VARIABLE_SCOPE_BEGIN|[14]|userHasAccesstoField3|Boolean|false|false
07:10:40.0 (22762097)|HEAP_ALLOCATE|[14]|Bytes:5
07:10:40.0 (22774054)|VARIABLE_ASSIGNMENT|[14]|userHasAccesstoField3|true
07:10:40.0 (22778756)|STATEMENT_EXECUTE|[15]
07:10:40.0 (22880656)|HEAP_ALLOCATE|[15]|Bytes:4
07:10:40.0 (22949329)|HEAP_ALLOCATE|[15]|Bytes:4
07:10:40.0 (23281164)|HEAP_ALLOCATE|[15]|Bytes:8
07:10:40.0 (23311781)|VARIABLE_SCOPE_BEGIN|[15]|userHasAccesstoField4|Boolean|false|false
07:10:40.0 (23321265)|HEAP_ALLOCATE|[15]|Bytes:5
07:10:40.0 (23346444)|VARIABLE_ASSIGNMENT|[15]|userHasAccesstoField4|true
07:10:40.0 (23350916)|STATEMENT_EXECUTE|[16]
07:10:40.0 (23358403)|VARIABLE_SCOPE_BEGIN|[16]|candidates|List<testautonumdata__Candidate__c>|true|false
07:10:40.0 (23366709)|VARIABLE_ASSIGNMENT|[16]|candidates|null|
07:10:40.0 (23376274)|STATEMENT_EXECUTE|[18]
07:10:40.0 (23378318)|STATEMENT_EXECUTE|[19]
07:10:40.0 (23384467)|HEAP_ALLOCATE|[19]|Bytes:254
07:10:40.0 (23401307)|HEAP_ALLOCATE|[19]|Bytes:4
07:10:40.0 (24023493)|SOQL_EXECUTE_BEGIN|[19]|Aggregations:0|SELECT id, Name, testautonumdata__Average_Score__c, testautonumdata__Number_of_Interviews__c FROM testautonumdata__Candidate__c ORDER BY testautonumdata__Number_of_Interviews__c DESC NULLS FIRST, testautonumdata__Average_Score__c DESC NULLS FIRST LIMIT 3
07:10:40.0 (28833994)|SOQL_EXECUTE_END|[19]|Rows:3
07:10:40.0 (28869878)|HEAP_ALLOCATE|[19]|Bytes:16
07:10:40.0 (28901925)|HEAP_ALLOCATE|[19]|Bytes:610
07:10:40.0 (28962018)|HEAP_ALLOCATE|[19]|Bytes:16
07:10:40.0 (29009752)|VARIABLE_ASSIGNMENT|[19]|candidates|[{"Id":"a0MB0000000cQXFMA2","Name":"Rodrigo Reboucas","testautonumdata__Ave (13 more) ...":8,"testautonumdata__Num (20 more) ...":3},{"Id":"a0MB0000000cQXZMA2","Name":"Felipe Turbay","testautonumdata__Ave (13 more) ...":9,"testautonumdata__Num (20 more) ...":1},{"Id":"a0MB0000000cQdIMAU","Name":"Lizz Brooks","testautonumdata__Ave (13 more) ...":0,"testautonumdata__Num (20 more) ...":1}]|0x7f9f4d04
07:10:40.0 (29019096)|STATEMENT_EXECUTE|[23]
07:10:40.0 (29030813)|SYSTEM_MODE_EXIT|false
07:10:40.0 (29675153)|SYSTEM_MODE_ENTER|true
07:10:40.0 (29741503)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
07:10:40.0 (29752917)|VARIABLE_SCOPE_BEGIN|[27]|this|testautonumdata.MyCustomController|true|false
07:10:40.0 (29782592)|VARIABLE_ASSIGNMENT|[27]|this|{"account":"0x49c2333d"}|0x9e995af
07:10:40.0 (29794875)|SYSTEM_MODE_ENTER|false
07:10:40.0 (29803864)|HEAP_ALLOCATE|[30]|Bytes:5
07:10:40.0 (29808120)|STATEMENT_EXECUTE|[27]
07:10:40.0 (29811445)|STATEMENT_EXECUTE|[30]
07:10:40.0 (29816304)|HEAP_ALLOCATE|[30]|Bytes:28
07:10:40.0 (30651865)|HEAP_ALLOCATE|[30]|Bytes:4
07:10:40.0 (32657166)|HEAP_ALLOCATE|[30]|Bytes:8
07:10:40.0 (32687487)|VARIABLE_SCOPE_BEGIN|[30]|userHasAccesstoField1|Boolean|false|false
07:10:40.0 (32695156)|HEAP_ALLOCATE|[30]|Bytes:5
07:10:40.0 (32702901)|VARIABLE_ASSIGNMENT|[30]|userHasAccesstoField1|true
07:10:40.0 (32707815)|STATEMENT_EXECUTE|[31]
07:10:40.0 (32712121)|HEAP_ALLOCATE|[31]|Bytes:4
07:10:40.0 (32842851)|HEAP_ALLOCATE|[31]|Bytes:4
07:10:40.0 (34192534)|HEAP_ALLOCATE|[31]|Bytes:8
07:10:40.0 (34214942)|VARIABLE_SCOPE_BEGIN|[31]|userHasAccesstoField2|Boolean|false|false
07:10:40.0 (34222789)|HEAP_ALLOCATE|[31]|Bytes:5
07:10:40.0 (34230016)|VARIABLE_ASSIGNMENT|[31]|userHasAccesstoField2|true
07:10:40.0 (34233272)|STATEMENT_EXECUTE|[32]
07:10:40.0 (56996328)|HEAP_ALLOCATE|[32]|Bytes:4
07:10:40.0 (57165566)|HEAP_ALLOCATE|[32]|Bytes:7
07:10:40.0 (57543579)|HEAP_ALLOCATE|[32]|Bytes:8
07:10:40.0 (57571300)|VARIABLE_SCOPE_BEGIN|[32]|userHasAccesstoField3|Boolean|false|false
07:10:40.0 (57579732)|HEAP_ALLOCATE|[32]|Bytes:5
07:10:40.0 (57587768)|VARIABLE_ASSIGNMENT|[32]|userHasAccesstoField3|true
07:10:40.0 (57593929)|STATEMENT_EXECUTE|[33]
07:10:40.0 (57680333)|HEAP_ALLOCATE|[33]|Bytes:4
07:10:40.0 (57918702)|HEAP_ALLOCATE|[33]|Bytes:8
07:10:40.0 (57940282)|VARIABLE_SCOPE_BEGIN|[33]|userHasAccesstoField4|Boolean|false|false
07:10:40.0 (57946039)|HEAP_ALLOCATE|[33]|Bytes:5
07:10:40.0 (57953907)|VARIABLE_ASSIGNMENT|[33]|userHasAccesstoField4|true
07:10:40.0 (57956707)|STATEMENT_EXECUTE|[34]
07:10:40.0 (58010725)|HEAP_ALLOCATE|[34]|Bytes:4
07:10:40.0 (58051350)|HEAP_ALLOCATE|[34]|Bytes:42
07:10:40.0 (62059163)|HEAP_ALLOCATE|[34]|Bytes:8
07:10:40.0 (62090910)|VARIABLE_SCOPE_BEGIN|[34]|userHasAccesstoField5|Boolean|false|false
07:10:40.0 (62108077)|HEAP_ALLOCATE|[34]|Bytes:5
07:10:40.0 (62117205)|VARIABLE_ASSIGNMENT|[34]|userHasAccesstoField5|true
07:10:40.0 (62122716)|STATEMENT_EXECUTE|[35]
07:10:40.0 (62196307)|HEAP_ALLOCATE|[35]|Bytes:4
07:10:40.0 (62244706)|HEAP_ALLOCATE|[35]|Bytes:34
07:10:40.0 (62551717)|HEAP_ALLOCATE|[35]|Bytes:8
07:10:40.0 (62572470)|VARIABLE_SCOPE_BEGIN|[35]|userHasAccesstoField6|Boolean|false|false
07:10:40.0 (62579663)|HEAP_ALLOCATE|[35]|Bytes:5
07:10:40.0 (62586146)|VARIABLE_ASSIGNMENT|[35]|userHasAccesstoField6|true
07:10:40.0 (62589051)|STATEMENT_EXECUTE|[37]
07:10:40.0 (62594168)|VARIABLE_SCOPE_BEGIN|[37]|positions|List<testautonumdata__Position__c>|true|false
07:10:40.0 (62600569)|VARIABLE_ASSIGNMENT|[37]|positions|null|
07:10:40.0 (62605504)|STATEMENT_EXECUTE|[39]
07:10:40.0 (62606895)|STATEMENT_EXECUTE|[40]
07:10:40.0 (62610641)|HEAP_ALLOCATE|[40]|Bytes:353
07:10:40.0 (62621874)|HEAP_ALLOCATE|[40]|Bytes:4
07:10:40.0 (63457736)|SOQL_EXECUTE_BEGIN|[40]|Aggregations:0|SELECT Id, Name, owner.name, ownerid, testautonumdata__Fullfilment_Date_Limit__c, testautonumdata__Hiring_Manager__c, testautonumdata__Hiring_Manager__r.Name, testautonumdata__Status__c FROM testautonumdata__Position__c WHERE testautonumdata__Fullfilment_Date_Limit__c > TODAY ORDER BY testautonumdata__Fullfilment_Date_Limit__c DESC NULLS FIRST LIMIT 3
07:10:40.0 (69612057)|SOQL_EXECUTE_END|[40]|Rows:0
07:10:40.0 (69649923)|HEAP_ALLOCATE|[40]|Bytes:4
07:10:40.0 (69668623)|HEAP_ALLOCATE|[40]|Bytes:0
07:10:40.0 (69721603)|HEAP_ALLOCATE|[40]|Bytes:4
07:10:40.0 (69749577)|VARIABLE_ASSIGNMENT|[40]|positions|[]|0xbf2d94a
07:10:40.0 (69756300)|STATEMENT_EXECUTE|[45]
07:10:40.0 (69773953)|SYSTEM_MODE_EXIT|false
07:10:40.0 (70276950)|SYSTEM_MODE_ENTER|true
07:10:40.0 (70343131)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
07:10:40.0 (70354727)|VARIABLE_SCOPE_BEGIN|[49]|this|testautonumdata.MyCustomController|true|false
07:10:40.0 (70384740)|VARIABLE_ASSIGNMENT|[49]|this|{"account":"0x49c2333d"}|0x9e995af
07:10:40.0 (70396442)|SYSTEM_MODE_ENTER|false
07:10:40.0 (70407572)|HEAP_ALLOCATE|[51]|Bytes:5
07:10:40.0 (70411712)|STATEMENT_EXECUTE|[49]
07:10:40.0 (70413302)|STATEMENT_EXECUTE|[51]
07:10:40.0 (70418215)|HEAP_ALLOCATE|[51]|Bytes:29
07:10:40.0 (70926778)|HEAP_ALLOCATE|[51]|Bytes:4
07:10:40.0 (72500702)|HEAP_ALLOCATE|[51]|Bytes:8
07:10:40.0 (72526683)|VARIABLE_SCOPE_BEGIN|[51]|userHasAccesstoField1|Boolean|false|false
07:10:40.0 (72534422)|HEAP_ALLOCATE|[51]|Bytes:5
07:10:40.0 (72542372)|VARIABLE_ASSIGNMENT|[51]|userHasAccesstoField1|true
07:10:40.0 (72544881)|STATEMENT_EXECUTE|[52]
07:10:40.0 (72615289)|HEAP_ALLOCATE|[52]|Bytes:4
07:10:40.0 (72725243)|HEAP_ALLOCATE|[52]|Bytes:8
07:10:40.0 (72743150)|VARIABLE_SCOPE_BEGIN|[52]|userHasAccesstoField2|Boolean|false|false
