40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
06:14:53.0 (130331)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
06:14:53.0 (185766)|EXECUTION_STARTED
06:14:53.0 (191559)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000dwcx|LightningServerController.getCandidates
06:14:53.0 (418882)|HEAP_ALLOCATE|[72]|Bytes:3
06:14:53.0 (473418)|HEAP_ALLOCATE|[77]|Bytes:152
06:14:53.0 (491823)|HEAP_ALLOCATE|[342]|Bytes:408
06:14:53.0 (512294)|HEAP_ALLOCATE|[355]|Bytes:408
06:14:53.0 (530229)|HEAP_ALLOCATE|[467]|Bytes:48
06:14:53.0 (561768)|HEAP_ALLOCATE|[139]|Bytes:6
06:14:53.0 (669593)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:172
06:14:53.0 (678776)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
06:14:53.0 (683858)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
06:14:53.0 (702171)|METHOD_ENTRY|[1]|01pB0000000dwcx|LightningServerController.LightningServerController()
06:14:53.0 (707832)|STATEMENT_EXECUTE|[1]
06:14:53.0 (716600)|STATEMENT_EXECUTE|[1]
06:14:53.0 (755733)|HEAP_ALLOCATE|[50]|Bytes:5
06:14:53.0 (784635)|HEAP_ALLOCATE|[56]|Bytes:5
06:14:53.0 (793100)|HEAP_ALLOCATE|[64]|Bytes:7
06:14:53.0 (815804)|SYSTEM_MODE_ENTER|false
06:14:53.0 (836061)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:14:53.0 (845527)|SYSTEM_MODE_EXIT|false
06:14:53.0 (860113)|METHOD_EXIT|[1]|LightningServerController
06:14:53.0 (868588)|SYSTEM_MODE_ENTER|false
06:14:53.0 (880515)|HEAP_ALLOCATE|[22]|Bytes:5
06:14:53.0 (884288)|STATEMENT_EXECUTE|[20]
06:14:53.0 (885860)|STATEMENT_EXECUTE|[22]
06:14:53.0 (950028)|HEAP_ALLOCATE|[22]|Bytes:4
06:14:53.0 (1037100)|ENTERING_MANAGED_PKG|
06:14:53.0 (1095948)|VARIABLE_SCOPE_BEGIN|[22]|lstPosts|List<testautonumdata.LightningServerController>|true|false
06:14:53.0 (1150815)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:14:53.0 (1181845)|VARIABLE_ASSIGNMENT|[22]|lstPosts|[]|0x54579074
06:14:53.0 (1187793)|STATEMENT_EXECUTE|[26]
06:14:53.0 (1194630)|HEAP_ALLOCATE|[26]|Bytes:254
06:14:53.0 (1210044)|HEAP_ALLOCATE|[26]|Bytes:4
06:14:53.0 (2307355)|SOQL_EXECUTE_BEGIN|[26]|Aggregations:0|SELECT id, Name, testautonumdata__Average_Score__c, testautonumdata__Number_of_Interviews__c FROM testautonumdata__Candidate__c ORDER BY testautonumdata__Number_of_Interviews__c DESC NULLS FIRST, testautonumdata__Average_Score__c DESC NULLS FIRST LIMIT 3
06:14:53.0 (7845390)|SOQL_EXECUTE_END|[26]|Rows:3
06:14:53.0 (7878325)|HEAP_ALLOCATE|[26]|Bytes:16
06:14:53.0 (7905952)|HEAP_ALLOCATE|[26]|Bytes:610
06:14:53.0 (8006930)|HEAP_ALLOCATE|[26]|Bytes:16
06:14:53.0 (8032134)|VARIABLE_SCOPE_BEGIN|[26]|lstCandidates|List<testautonumdata__Candidate__c>|true|false
06:14:53.0 (8101984)|VARIABLE_ASSIGNMENT|[26]|lstCandidates|[{"Id":"a0MB0000000cQXFMA2","Name":"Rodrigo Reboucas","testautonumdata__Ave (13 more) ...":8,"testautonumdata__Num (20 more) ...":3},{"Id":"a0MB0000000cQXZMA2","Name":"Felipe Turbay","testautonumdata__Ave (13 more) ...":9,"testautonumdata__Num (20 more) ...":1},{"Id":"a0MB0000000cQdIMAU","Name":"Lizz Brooks","testautonumdata__Ave (13 more) ...":0,"testautonumdata__Num (20 more) ...":1}]|0x4fe11069
06:14:53.0 (8114157)|STATEMENT_EXECUTE|[33]
06:14:53.0 (8127424)|VARIABLE_SCOPE_BEGIN|[33]|counter|Integer|false|false
06:14:53.0 (8135093)|HEAP_ALLOCATE|[33]|Bytes:4
06:14:53.0 (8143705)|VARIABLE_ASSIGNMENT|[33]|counter|0
06:14:53.0 (8198421)|ENTERING_MANAGED_PKG|
06:14:53.0 (8398632)|HEAP_ALLOCATE|[35]|Bytes:5
06:14:53.0 (8455813)|HEAP_ALLOCATE|[35]|Bytes:20
06:14:53.0 (8468853)|VARIABLE_SCOPE_BEGIN|[35]|e|testautonumdata__Candidate__c|true|false
06:14:53.0 (8484247)|VARIABLE_ASSIGNMENT|[35]|e|{"Id":"a0MB0000000cQXFMA2","Name":"Rodrigo Reboucas","testautonumdata__Ave (13 more) ...":8,"testautonumdata__Num (20 more) ...":3}|0x1fdc0b68
06:14:53.0 (8488655)|STATEMENT_EXECUTE|[36]
06:14:53.0 (8490175)|STATEMENT_EXECUTE|[38]
06:14:53.0 (8498889)|HEAP_ALLOCATE|[38]|Bytes:20
06:14:53.0 (8563809)|HEAP_ALLOCATE|[38]|Bytes:18
06:14:53.0 (8594077)|CONSTRUCTOR_ENTRY|[38]|01pB0000000dwcx|<init>(String)
06:14:53.0 (8628416)|VARIABLE_SCOPE_BEGIN|[13]|this|testautonumdata.LightningServerController|true|false
06:14:53.0 (8698770)|VARIABLE_ASSIGNMENT|[13]|this|{}|0x587922a2
06:14:53.0 (8703735)|VARIABLE_SCOPE_BEGIN|[13]|recID|String|false|false
