40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
08:42:06.0 (87724)|USER_INFO|[EXTERNAL]|005B0000000QdZu|hualei.hang@salesforce.com.sparkle|Pacific Standard Time|GMT-07:00
08:42:06.0 (132686)|EXECUTION_STARTED
08:42:06.0 (137246)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
08:42:06.0 (9598660)|HEAP_ALLOCATE|[72]|Bytes:3
08:42:06.0 (9651948)|HEAP_ALLOCATE|[77]|Bytes:152
08:42:06.0 (9673908)|HEAP_ALLOCATE|[342]|Bytes:408
08:42:06.0 (9700015)|HEAP_ALLOCATE|[355]|Bytes:408
08:42:06.0 (9721612)|HEAP_ALLOCATE|[467]|Bytes:48
08:42:06.0 (9754903)|HEAP_ALLOCATE|[139]|Bytes:6
08:42:06.0 (9779093)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
08:42:06.0 (9790176)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
08:42:06.0 (9838942)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:29
08:42:06.0 (9846817)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:29
08:42:06.0 (9882897)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:25
08:42:06.0 (9890302)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:25
08:42:06.0 (9924468)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:42:06.0 (9931917)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:42:06.0 (9965009)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:42:06.0 (9972141)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:42:06.0 (10005276)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:42:06.0 (10013242)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:42:06.0 (10046622)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:33
08:42:06.0 (10053774)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:33
08:42:06.0 (10087578)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:30
08:42:06.0 (10094869)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:30
08:42:06.0 (10128801)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:42:06.0 (10136139)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:42:06.0 (10168619)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
08:42:06.0 (10175737)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
08:42:06.0 (11343420)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000lc07|ListServerController.getListRecords
08:42:06.0 (11387966)|VARIABLE_SCOPE_BEGIN|[3]|ListServerController.mapObjectsFields|Map<String,Set<String>>|true|true
08:42:06.0 (11428558)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:180
08:42:06.0 (11438496)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
08:42:06.0 (11442679)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
08:42:06.0 (11453044)|METHOD_ENTRY|[1]|01pB0000000lc07|ListServerController.ListServerController()
08:42:06.0 (11458405)|STATEMENT_EXECUTE|[1]
08:42:06.0 (11462767)|STATEMENT_EXECUTE|[1]
08:42:06.0 (11493421)|HEAP_ALLOCATE|[50]|Bytes:5
08:42:06.0 (11514590)|HEAP_ALLOCATE|[56]|Bytes:5
08:42:06.0 (11526350)|HEAP_ALLOCATE|[64]|Bytes:7
08:42:06.0 (11544643)|SYSTEM_MODE_ENTER|false
08:42:06.0 (11554268)|HEAP_ALLOCATE|[3]|Bytes:5
08:42:06.0 (11559632)|STATEMENT_EXECUTE|[3]
08:42:06.0 (11575340)|VARIABLE_ASSIGNMENT|[3]|ListServerController.mapObjectsFields|null|
08:42:06.0 (11583520)|SYSTEM_MODE_EXIT|false
08:42:06.0 (11591636)|METHOD_EXIT|[1]|ListServerController
08:42:06.0 (11598557)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
08:42:06.0 (11602126)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:29
08:42:06.0 (11604682)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:25
08:42:06.0 (11607303)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:42:06.0 (11609763)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:42:06.0 (11612204)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:42:06.0 (11615006)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:33
08:42:06.0 (11617472)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:30
08:42:06.0 (11620040)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:42:06.0 (11622673)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
08:42:06.0 (11628516)|SYSTEM_MODE_ENTER|false
08:42:06.0 (11635355)|VARIABLE_SCOPE_BEGIN|[23]|rowsLimit|String|false|false
08:42:06.0 (11649895)|VARIABLE_ASSIGNMENT|[23]|rowsLimit|"8"
08:42:06.0 (11655366)|VARIABLE_SCOPE_BEGIN|[23]|objectApiName|String|false|false
08:42:06.0 (11666196)|VARIABLE_ASSIGNMENT|[23]|objectApiName|"testautonumdata__Can (9 more) ..."
08:42:06.0 (11671186)|VARIABLE_SCOPE_BEGIN|[23]|filter1Field|String|false|false
08:42:06.0 (11678743)|VARIABLE_ASSIGNMENT|[23]|filter1Field|"testautonumdata__Sta (5 more) ..."
08:42:06.0 (11683390)|VARIABLE_SCOPE_BEGIN|[23]|filter1Value|String|false|false
08:42:06.0 (11694853)|VARIABLE_ASSIGNMENT|[23]|filter1Value|"CA"
08:42:06.0 (11699492)|VARIABLE_SCOPE_BEGIN|[23]|eventField|String|false|false
08:42:06.0 (11705840)|VARIABLE_ASSIGNMENT|[23]|eventField|"Id"
08:42:06.0 (11709971)|VARIABLE_SCOPE_BEGIN|[23]|column1|String|false|false
08:42:06.0 (11716034)|VARIABLE_ASSIGNMENT|[23]|column1|"Name"
08:42:06.0 (11720337)|VARIABLE_SCOPE_BEGIN|[23]|column2|String|false|false
08:42:06.0 (11727407)|VARIABLE_ASSIGNMENT|[23]|column2|"testautonumdata__Pos (13 more) ..."
08:42:06.0 (11731433)|VARIABLE_SCOPE_BEGIN|[23]|column3|String|false|false
08:42:06.0 (11737788)|VARIABLE_ASSIGNMENT|[23]|column3|"testautonumdata__CIt (10 more) ..."
08:42:06.0 (11741371)|VARIABLE_SCOPE_BEGIN|[23]|column4|String|false|false
08:42:06.0 (11747397)|VARIABLE_ASSIGNMENT|[23]|column4|null
08:42:06.0 (11751192)|VARIABLE_SCOPE_BEGIN|[23]|sortField|String|false|false
08:42:06.0 (11757134)|VARIABLE_ASSIGNMENT|[23]|sortField|"Name"
08:42:06.0 (11760840)|VARIABLE_SCOPE_BEGIN|[23]|sortDirection|String|false|false
08:42:06.0 (11766685)|VARIABLE_ASSIGNMENT|[23]|sortDirection|"asc"
08:42:06.0 (11778679)|HEAP_ALLOCATE|[25]|Bytes:5
08:42:06.0 (11785010)|STATEMENT_EXECUTE|[23]
08:42:06.0 (11786518)|STATEMENT_EXECUTE|[25]
08:42:06.0 (11789920)|HEAP_ALLOCATE|[25]|Bytes:20
08:42:06.0 (11803761)|HEAP_ALLOCATE|[25]|Bytes:21
08:42:06.0 (11842890)|ENTERING_MANAGED_PKG|
08:42:06.0 (11868878)|USER_DEBUG|[25]|DEBUG|######## rowsLimit: 8
08:42:06.0 (11879954)|STATEMENT_EXECUTE|[26]
08:42:06.0 (11883887)|HEAP_ALLOCATE|[26]|Bytes:24
08:42:06.0 (11893736)|HEAP_ALLOCATE|[26]|Bytes:53
08:42:06.0 (11903579)|ENTERING_MANAGED_PKG|
08:42:06.0 (11921519)|USER_DEBUG|[26]|DEBUG|######## objectApiName: testautonumdata__Candidate__c
08:42:06.0 (11931077)|STATEMENT_EXECUTE|[29]
08:42:06.0 (11936798)|HEAP_ALLOCATE|[29]|Bytes:4
08:42:06.0 (11964723)|VARIABLE_ASSIGNMENT|[29]|ListServerController.mapObjectsFields|{}|0x11403045
08:42:06.0 (11972286)|STATEMENT_EXECUTE|[31]
08:42:06.0 (11976282)|HEAP_ALLOCATE|[31]|Bytes:2
08:42:06.0 (12099160)|HEAP_ALLOCATE|[31]|Bytes:19
08:42:06.0 (12109196)|HEAP_ALLOCATE|[31]|Bytes:40
08:42:06.0 (12117240)|METHOD_ENTRY|[1]|01pB0000000ljzx|Sparkle_Helper.Sparkle_Helper()
08:42:06.0 (12122246)|STATEMENT_EXECUTE|[1]
08:42:06.0 (12126229)|STATEMENT_EXECUTE|[1]
08:42:06.0 (12132816)|HEAP_ALLOCATE|[31]|Bytes:5
08:42:06.0 (12142183)|METHOD_EXIT|[1]|Sparkle_Helper
08:42:06.0 (12155189)|METHOD_ENTRY|[31]|01pB0000000ljzx|testautonumdata.Sparkle_Helper.AddFieldToObjectsMap(String, String, Map<String,Set<String>>)
08:42:06.0 (12172693)|VARIABLE_SCOPE_BEGIN|[111]|fieldName|String|false|false
08:42:06.0 (12184759)|VARIABLE_ASSIGNMENT|[111]|fieldName|"Id"
08:42:06.0 (12189291)|VARIABLE_SCOPE_BEGIN|[111]|initialObjectName|String|false|false
08:42:06.0 (12197295)|VARIABLE_ASSIGNMENT|[111]|initialObjectName|"testautonumdata__Can (9 more) ..."
08:42:06.0 (12201422)|VARIABLE_SCOPE_BEGIN|[111]|theMap|Map<String,Set<String>>|true|false
08:42:06.0 (12214614)|VARIABLE_ASSIGNMENT|[111]|theMap|{}|0x11403045
08:42:06.0 (12225920)|HEAP_ALLOCATE|[113]|Bytes:5
