40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
08:33:50.0 (75236)|USER_INFO|[EXTERNAL]|005B0000000QdZu|hualei.hang@salesforce.com.sparkle|Pacific Standard Time|GMT-07:00
08:33:50.0 (121613)|EXECUTION_STARTED
08:33:50.0 (125091)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
08:33:50.0 (1457185)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000dwcx|LightningServerController.getCandidates
08:33:50.0 (1672171)|HEAP_ALLOCATE|[72]|Bytes:3
08:33:50.0 (1711635)|HEAP_ALLOCATE|[77]|Bytes:152
08:33:50.0 (1732458)|HEAP_ALLOCATE|[342]|Bytes:408
08:33:50.0 (1755472)|HEAP_ALLOCATE|[355]|Bytes:408
08:33:50.0 (1776276)|HEAP_ALLOCATE|[467]|Bytes:48
08:33:50.0 (1810224)|HEAP_ALLOCATE|[139]|Bytes:6
08:33:50.0 (1831013)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:172
08:33:50.0 (1839019)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
08:33:50.0 (1843305)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:33:50.0 (1854892)|METHOD_ENTRY|[1]|01pB0000000dwcx|LightningServerController.LightningServerController()
08:33:50.0 (1861320)|STATEMENT_EXECUTE|[1]
08:33:50.0 (1868224)|STATEMENT_EXECUTE|[1]
08:33:50.0 (1895722)|HEAP_ALLOCATE|[50]|Bytes:5
08:33:50.0 (1918884)|HEAP_ALLOCATE|[56]|Bytes:5
08:33:50.0 (1931018)|HEAP_ALLOCATE|[64]|Bytes:7
08:33:50.0 (1949887)|SYSTEM_MODE_ENTER|false
08:33:50.0 (1964037)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
08:33:50.0 (1972236)|SYSTEM_MODE_EXIT|false
08:33:50.0 (1981204)|METHOD_EXIT|[1]|LightningServerController
08:33:50.0 (1989141)|SYSTEM_MODE_ENTER|false
08:33:50.0 (1999707)|HEAP_ALLOCATE|[22]|Bytes:5
08:33:50.0 (2005069)|STATEMENT_EXECUTE|[20]
08:33:50.0 (2007582)|STATEMENT_EXECUTE|[22]
08:33:50.0 (2012862)|HEAP_ALLOCATE|[22]|Bytes:4
08:33:50.0 (2056886)|ENTERING_MANAGED_PKG|
08:33:50.0 (2090892)|VARIABLE_SCOPE_BEGIN|[22]|lstPosts|List<testautonumdata.LightningServerController>|true|false
08:33:50.0 (2122663)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:33:50.0 (2153343)|VARIABLE_ASSIGNMENT|[22]|lstPosts|[]|0xfd00016
08:33:50.0 (2159884)|STATEMENT_EXECUTE|[26]
08:33:50.0 (2164039)|HEAP_ALLOCATE|[26]|Bytes:254
08:33:50.0 (2174707)|HEAP_ALLOCATE|[26]|Bytes:4
08:33:50.0 (2707252)|SOQL_EXECUTE_BEGIN|[26]|Aggregations:0|SELECT id, Name, testautonumdata__Average_Score__c, testautonumdata__Number_of_Interviews__c FROM testautonumdata__Candidate__c ORDER BY testautonumdata__Number_of_Interviews__c DESC NULLS FIRST, testautonumdata__Average_Score__c DESC NULLS FIRST LIMIT 3
08:33:50.0 (6522570)|SOQL_EXECUTE_END|[26]|Rows:3
08:33:50.0 (6549178)|HEAP_ALLOCATE|[26]|Bytes:16
08:33:50.0 (6574688)|HEAP_ALLOCATE|[26]|Bytes:610
08:33:50.0 (6624212)|HEAP_ALLOCATE|[26]|Bytes:16
08:33:50.0 (6639854)|VARIABLE_SCOPE_BEGIN|[26]|lstCandidates|List<testautonumdata__Candidate__c>|true|false
