40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
08:33:49.0 (386658)|USER_INFO|[EXTERNAL]|005B0000000QdZu|hualei.hang@salesforce.com.sparkle|Pacific Standard Time|GMT-07:00
08:33:49.0 (410809)|EXECUTION_STARTED
08:33:49.0 (413571)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
08:33:49.0 (11350705)|HEAP_ALLOCATE|[72]|Bytes:3
08:33:49.0 (11412485)|HEAP_ALLOCATE|[77]|Bytes:152
08:33:49.0 (11436803)|HEAP_ALLOCATE|[342]|Bytes:408
08:33:49.0 (11460419)|HEAP_ALLOCATE|[355]|Bytes:408
08:33:49.0 (11481587)|HEAP_ALLOCATE|[467]|Bytes:48
08:33:49.0 (11517246)|HEAP_ALLOCATE|[139]|Bytes:6
08:33:49.0 (11552869)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:33:49.0 (11570546)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:33:49.0 (11624281)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
08:33:49.0 (11632699)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
08:33:49.0 (11667818)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:9
08:33:49.0 (11675294)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:9
08:33:49.0 (11712758)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
08:33:49.0 (11720088)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
08:33:49.0 (11753798)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
08:33:49.0 (11761119)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
08:33:49.0 (11793132)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
08:33:49.0 (11803232)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
08:33:49.0 (11860810)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:29
08:33:49.0 (11872230)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:29
08:33:49.0 (11910279)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
08:33:49.0 (11917604)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
08:33:49.0 (11950913)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:33:49.0 (11957868)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
