40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
08:41:25.0 (47027)|USER_INFO|[EXTERNAL]|005B0000000QdZu|hualei.hang@salesforce.com.sparkle|Pacific Standard Time|GMT-07:00
08:41:25.0 (72508)|EXECUTION_STARTED
08:41:25.0 (75562)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
08:41:25.0 (9689738)|HEAP_ALLOCATE|[72]|Bytes:3
08:41:25.0 (9742700)|HEAP_ALLOCATE|[77]|Bytes:152
08:41:25.0 (9765055)|HEAP_ALLOCATE|[342]|Bytes:408
08:41:25.0 (9788047)|HEAP_ALLOCATE|[355]|Bytes:408
08:41:25.0 (9809073)|HEAP_ALLOCATE|[467]|Bytes:48
08:41:25.0 (9838699)|HEAP_ALLOCATE|[139]|Bytes:6
08:41:25.0 (9861317)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:41:25.0 (9872485)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:41:25.0 (9920237)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
08:41:25.0 (9928317)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
08:41:25.0 (9963484)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:9
08:41:25.0 (9970972)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:9
08:41:25.0 (10004479)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
08:41:25.0 (10012478)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
08:41:25.0 (10045640)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
08:41:25.0 (10052933)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
08:41:25.0 (10086152)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
08:41:25.0 (10093458)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
08:41:25.0 (10126454)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:29
08:41:25.0 (10133701)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:29
08:41:25.0 (10167070)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
08:41:25.0 (10174218)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
08:41:25.0 (10207895)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:41:25.0 (10215213)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:41:25.0 (11796433)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000lc07|ListServerController.getListRecords
08:41:25.0 (11839737)|VARIABLE_SCOPE_BEGIN|[3]|ListServerController.mapObjectsFields|Map<String,Set<String>>|true|true
08:41:25.0 (11878832)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:180
08:41:25.0 (11888185)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
08:41:25.0 (11892687)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
08:41:25.0 (11902930)|METHOD_ENTRY|[1]|01pB0000000lc07|ListServerController.ListServerController()
08:41:25.0 (11908741)|STATEMENT_EXECUTE|[1]
08:41:25.0 (11913070)|STATEMENT_EXECUTE|[1]
08:41:25.0 (11940760)|HEAP_ALLOCATE|[50]|Bytes:5
08:41:25.0 (11961208)|HEAP_ALLOCATE|[56]|Bytes:5
08:41:25.0 (11972904)|HEAP_ALLOCATE|[64]|Bytes:7
08:41:25.0 (11991750)|SYSTEM_MODE_ENTER|false
08:41:25.0 (12001770)|HEAP_ALLOCATE|[3]|Bytes:5
08:41:25.0 (12008081)|STATEMENT_EXECUTE|[3]
08:41:25.0 (12023864)|VARIABLE_ASSIGNMENT|[3]|ListServerController.mapObjectsFields|null|
08:41:25.0 (12031844)|SYSTEM_MODE_EXIT|false
08:41:25.0 (12040410)|METHOD_EXIT|[1]|ListServerController
08:41:25.0 (12047007)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:41:25.0 (12050703)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
08:41:25.0 (12053509)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:9
08:41:25.0 (12056012)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
08:41:25.0 (12058782)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
08:41:25.0 (12061273)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
08:41:25.0 (12063866)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:29
08:41:25.0 (12066649)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
08:41:25.0 (12069215)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:41:25.0 (12075167)|SYSTEM_MODE_ENTER|false
08:41:25.0 (12082631)|VARIABLE_SCOPE_BEGIN|[23]|rowsLimit|String|false|false
08:41:25.0 (12097001)|VARIABLE_ASSIGNMENT|[23]|rowsLimit|"12"
08:41:25.0 (12102152)|VARIABLE_SCOPE_BEGIN|[23]|objectApiName|String|false|false
08:41:25.0 (12109854)|VARIABLE_ASSIGNMENT|[23]|objectApiName|"Interview__c"
08:41:25.0 (12114027)|VARIABLE_SCOPE_BEGIN|[23]|filter1Field|String|false|false
08:41:25.0 (12120336)|VARIABLE_ASSIGNMENT|[23]|filter1Field|"Status__c"
08:41:25.0 (12124714)|VARIABLE_SCOPE_BEGIN|[23]|filter1Value|String|false|false
08:41:25.0 (12131509)|VARIABLE_ASSIGNMENT|[23]|filter1Value|"Pending"
08:41:25.0 (12135516)|VARIABLE_SCOPE_BEGIN|[23]|eventField|String|false|false
08:41:25.0 (12141816)|VARIABLE_ASSIGNMENT|[23]|eventField|"Candidate__c"
08:41:25.0 (12146234)|VARIABLE_SCOPE_BEGIN|[23]|column1|String|false|false
08:41:25.0 (12153005)|VARIABLE_ASSIGNMENT|[23]|column1|"Candidate__r.Name"
08:41:25.0 (12156918)|VARIABLE_SCOPE_BEGIN|[23]|column2|String|false|false
08:41:25.0 (12165123)|VARIABLE_ASSIGNMENT|[23]|column2|"Candidate__r.Positio (9 more) ..."
08:41:25.0 (12169654)|VARIABLE_SCOPE_BEGIN|[23]|column3|String|false|false
08:41:25.0 (12176192)|VARIABLE_ASSIGNMENT|[23]|column3|"Interview_Type__c"
08:41:25.0 (12180312)|VARIABLE_SCOPE_BEGIN|[23]|column4|String|false|false
08:41:25.0 (12187030)|VARIABLE_ASSIGNMENT|[23]|column4|null
08:41:25.0 (12191193)|VARIABLE_SCOPE_BEGIN|[23]|sortField|String|false|false
08:41:25.0 (12197179)|VARIABLE_ASSIGNMENT|[23]|sortField|"Name"
08:41:25.0 (12201509)|VARIABLE_SCOPE_BEGIN|[23]|sortDirection|String|false|false
08:41:25.0 (12207559)|VARIABLE_ASSIGNMENT|[23]|sortDirection|null
08:41:25.0 (12219198)|HEAP_ALLOCATE|[25]|Bytes:5
08:41:25.0 (12225337)|STATEMENT_EXECUTE|[23]
08:41:25.0 (12226766)|STATEMENT_EXECUTE|[25]
08:41:25.0 (12230276)|HEAP_ALLOCATE|[25]|Bytes:20
08:41:25.0 (12247572)|HEAP_ALLOCATE|[25]|Bytes:22
08:41:25.0 (12285234)|ENTERING_MANAGED_PKG|
08:41:25.0 (12311804)|USER_DEBUG|[25]|DEBUG|######## rowsLimit: 12
08:41:25.0 (12322682)|STATEMENT_EXECUTE|[26]
08:41:25.0 (12326756)|HEAP_ALLOCATE|[26]|Bytes:24
08:41:25.0 (12335912)|HEAP_ALLOCATE|[26]|Bytes:36
08:41:25.0 (12345405)|ENTERING_MANAGED_PKG|
08:41:25.0 (12356843)|USER_DEBUG|[26]|DEBUG|######## objectApiName: Interview__c
