40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
08:37:52.0 (75727)|USER_INFO|[EXTERNAL]|005B0000000QdZu|hualei.hang@salesforce.com.sparkle|Pacific Standard Time|GMT-07:00
08:37:52.0 (125165)|EXECUTION_STARTED
08:37:52.0 (129515)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
08:37:52.0 (1609418)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000dwcx|LightningServerController.getCandidates
08:37:52.0 (1779931)|HEAP_ALLOCATE|[72]|Bytes:3
08:37:52.0 (1831731)|HEAP_ALLOCATE|[77]|Bytes:152
08:37:52.0 (1854678)|HEAP_ALLOCATE|[342]|Bytes:408
08:37:52.0 (1877172)|HEAP_ALLOCATE|[355]|Bytes:408
08:37:52.0 (1897577)|HEAP_ALLOCATE|[467]|Bytes:48
08:37:52.0 (1932548)|HEAP_ALLOCATE|[139]|Bytes:6
08:37:52.0 (2010332)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:172
08:37:52.0 (2020332)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
08:37:52.0 (2024565)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:37:52.0 (2036467)|METHOD_ENTRY|[1]|01pB0000000dwcx|LightningServerController.LightningServerController()
08:37:52.0 (2043439)|STATEMENT_EXECUTE|[1]
08:37:52.0 (2050280)|STATEMENT_EXECUTE|[1]
08:37:52.0 (2085064)|HEAP_ALLOCATE|[50]|Bytes:5
08:37:52.0 (2115903)|HEAP_ALLOCATE|[56]|Bytes:5
08:37:52.0 (2127218)|HEAP_ALLOCATE|[64]|Bytes:7
08:37:52.0 (2149122)|SYSTEM_MODE_ENTER|false
08:37:52.0 (2168856)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
08:37:52.0 (2179915)|SYSTEM_MODE_EXIT|false
08:37:52.0 (2190064)|METHOD_EXIT|[1]|LightningServerController
08:37:52.0 (2198486)|SYSTEM_MODE_ENTER|false
08:37:52.0 (2211355)|HEAP_ALLOCATE|[22]|Bytes:5
08:37:52.0 (2216658)|STATEMENT_EXECUTE|[20]
08:37:52.0 (2218257)|STATEMENT_EXECUTE|[22]
08:37:52.0 (2275024)|HEAP_ALLOCATE|[22]|Bytes:4
08:37:52.0 (2352986)|ENTERING_MANAGED_PKG|
08:37:52.0 (2395345)|VARIABLE_SCOPE_BEGIN|[22]|lstPosts|List<testautonumdata.LightningServerController>|true|false
08:37:52.0 (2433986)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:37:52.0 (2461066)|VARIABLE_ASSIGNMENT|[22]|lstPosts|[]|0x384a45b6
08:37:52.0 (2467752)|STATEMENT_EXECUTE|[26]
08:37:52.0 (2472003)|HEAP_ALLOCATE|[26]|Bytes:254
08:37:52.0 (2486795)|HEAP_ALLOCATE|[26]|Bytes:4
08:37:52.0 (3088800)|SOQL_EXECUTE_BEGIN|[26]|Aggregations:0|SELECT id, Name, testautonumdata__Average_Score__c, testautonumdata__Number_of_Interviews__c FROM testautonumdata__Candidate__c ORDER BY testautonumdata__Number_of_Interviews__c DESC NULLS FIRST, testautonumdata__Average_Score__c DESC NULLS FIRST LIMIT 3
08:37:52.0 (7970454)|SOQL_EXECUTE_END|[26]|Rows:3
08:37:52.0 (8009849)|HEAP_ALLOCATE|[26]|Bytes:16
08:37:52.0 (8047056)|HEAP_ALLOCATE|[26]|Bytes:610
08:37:52.0 (8122574)|HEAP_ALLOCATE|[26]|Bytes:16
08:37:52.0 (8146542)|VARIABLE_SCOPE_BEGIN|[26]|lstCandidates|List<testautonumdata__Candidate__c>|true|false
08:37:52.0 (8207378)|VARIABLE_ASSIGNMENT|[26]|lstCandidates|[{"Id":"a0MB0000000cQXFMA2","Name":"Rodrigo Reboucas","testautonumdata__Ave (13 more) ...":8,"testautonumdata__Num (20 more) ...":3},{"Id":"a0MB0000000cQXZMA2","Name":"Felipe Turbay","testautonumdata__Ave (13 more) ...":9,"testautonumdata__Num (20 more) ...":1},{"Id":"a0MB0000000cQdIMAU","Name":"Lizz Brooks","testautonumdata__Ave (13 more) ...":0,"testautonumdata__Num (20 more) ...":1}]|0x438b7f41
08:37:52.0 (8232699)|STATEMENT_EXECUTE|[33]
08:37:52.0 (8243904)|VARIABLE_SCOPE_BEGIN|[33]|counter|Integer|false|false
08:37:52.0 (8256927)|HEAP_ALLOCATE|[33]|Bytes:4
08:37:52.0 (8269516)|VARIABLE_ASSIGNMENT|[33]|counter|0
08:37:52.0 (8315852)|ENTERING_MANAGED_PKG|
08:37:52.0 (8531886)|HEAP_ALLOCATE|[35]|Bytes:5
08:37:52.0 (8604776)|HEAP_ALLOCATE|[35]|Bytes:20
08:37:52.0 (8626938)|VARIABLE_SCOPE_BEGIN|[35]|e|testautonumdata__Candidate__c|true|false
08:37:52.0 (8660102)|VARIABLE_ASSIGNMENT|[35]|e|{"Id":"a0MB0000000cQXFMA2","Name":"Rodrigo Reboucas","testautonumdata__Ave (13 more) ...":8,"testautonumdata__Num (20 more) ...":3}|0x35ed4051
08:37:52.0 (8677795)|STATEMENT_EXECUTE|[36]
08:37:52.0 (8680328)|STATEMENT_EXECUTE|[38]
08:37:52.0 (8691628)|HEAP_ALLOCATE|[38]|Bytes:20
08:37:52.0 (8771841)|HEAP_ALLOCATE|[38]|Bytes:18
08:37:52.0 (8804221)|CONSTRUCTOR_ENTRY|[38]|01pB0000000dwcx|<init>(String)
