35.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
06:38:13.0 (479279)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
06:38:13.0 (540047)|EXECUTION_STARTED
06:38:13.0 (547858)|CODE_UNIT_STARTED|[EXTERNAL]|066B0000000O9hh|VF: /apex/testautonumdata__RecruitmentHome_LDS
06:38:13.0 (4051539)|SYSTEM_MODE_ENTER|true
06:38:13.0 (4559611)|HEAP_ALLOCATE|[72]|Bytes:3
06:38:13.0 (4613806)|HEAP_ALLOCATE|[77]|Bytes:152
06:38:13.0 (4631852)|HEAP_ALLOCATE|[342]|Bytes:408
06:38:13.0 (4651193)|HEAP_ALLOCATE|[355]|Bytes:408
06:38:13.0 (4669789)|HEAP_ALLOCATE|[467]|Bytes:48
06:38:13.0 (4701633)|HEAP_ALLOCATE|[139]|Bytes:6
06:38:13.0 (4719552)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:38:13.0 (4739259)|METHOD_ENTRY|[1]|01pB0000000dwRE|MyCustomController.MyCustomController()
06:38:13.0 (4745173)|STATEMENT_EXECUTE|[1]
06:38:13.0 (4753419)|STATEMENT_EXECUTE|[1]
06:38:13.0 (4790815)|HEAP_ALLOCATE|[50]|Bytes:5
06:38:13.0 (4819689)|HEAP_ALLOCATE|[56]|Bytes:5
06:38:13.0 (4829017)|HEAP_ALLOCATE|[64]|Bytes:7
06:38:13.0 (4849394)|SYSTEM_MODE_ENTER|false
06:38:13.0 (4867255)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:38:13.0 (4880688)|SYSTEM_MODE_EXIT|false
06:38:13.0 (4894036)|METHOD_EXIT|[1]|MyCustomController
06:38:13.0 (4969678)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
06:38:13.0 (4979594)|VARIABLE_SCOPE_BEGIN|[5]|this|testautonumdata.MyCustomController|true|false
06:38:13.0 (5203798)|VARIABLE_ASSIGNMENT|[5]|this|{}|0x327f8a84
06:38:13.0 (5217848)|SYSTEM_MODE_ENTER|false
06:38:13.0 (5225660)|HEAP_ALLOCATE|[6]|Bytes:5
06:38:13.0 (5231390)|STATEMENT_EXECUTE|[1]
06:38:13.0 (5234712)|HEAP_ALLOCATE|[6]|Bytes:5
06:38:13.0 (5237371)|STATEMENT_EXECUTE|[3]
06:38:13.0 (5286183)|HEAP_ALLOCATE|[6]|Bytes:6
06:38:13.0 (5311616)|STATEMENT_EXECUTE|[5]
06:38:13.0 (5313809)|STATEMENT_EXECUTE|[6]
06:38:13.0 (5333532)|HEAP_ALLOCATE|[6]|Bytes:4
06:38:13.0 (5504967)|VARIABLE_ASSIGNMENT|[6]|this.account|{}|0x327f8a84
06:38:13.0 (5514438)|SYSTEM_MODE_EXIT|false
06:38:13.0 (5581158)|SYSTEM_MODE_ENTER|true
06:38:13.0 (5655192)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
06:38:13.0 (5664475)|VARIABLE_SCOPE_BEGIN|[9]|this|testautonumdata.MyCustomController|true|false
06:38:13.0 (5695041)|VARIABLE_ASSIGNMENT|[9]|this|{"account":"0x2f1b071f"}|0x327f8a84
06:38:13.0 (5707573)|SYSTEM_MODE_ENTER|false
06:38:13.0 (5714285)|HEAP_ALLOCATE|[12]|Bytes:5
06:38:13.0 (5719349)|STATEMENT_EXECUTE|[9]
06:38:13.0 (5720982)|STATEMENT_EXECUTE|[12]
06:38:13.0 (5726145)|HEAP_ALLOCATE|[12]|Bytes:29
06:38:13.0 (6604017)|HEAP_ALLOCATE|[12]|Bytes:4
06:38:13.0 (6677707)|HEAP_ALLOCATE|[12]|Bytes:2
06:38:13.0 (7193251)|HEAP_ALLOCATE|[12]|Bytes:8
06:38:13.0 (7220908)|VARIABLE_SCOPE_BEGIN|[12]|userHasAccesstoField1|Boolean|false|false
06:38:13.0 (7227506)|HEAP_ALLOCATE|[12]|Bytes:5
06:38:13.0 (7236011)|VARIABLE_ASSIGNMENT|[12]|userHasAccesstoField1|true
06:38:13.0 (7239344)|STATEMENT_EXECUTE|[13]
06:38:13.0 (7294641)|HEAP_ALLOCATE|[13]|Bytes:4
06:38:13.0 (7335860)|HEAP_ALLOCATE|[13]|Bytes:33
06:38:13.0 (12396042)|HEAP_ALLOCATE|[13]|Bytes:8
06:38:13.0 (12425974)|VARIABLE_SCOPE_BEGIN|[13]|userHasAccesstoField2|Boolean|false|false
06:38:13.0 (12433206)|HEAP_ALLOCATE|[13]|Bytes:5
06:38:13.0 (12441350)|VARIABLE_ASSIGNMENT|[13]|userHasAccesstoField2|true
06:38:13.0 (12445201)|STATEMENT_EXECUTE|[14]
06:38:13.0 (12510931)|HEAP_ALLOCATE|[14]|Bytes:4
06:38:13.0 (12552322)|HEAP_ALLOCATE|[14]|Bytes:40
06:38:13.0 (12725476)|HEAP_ALLOCATE|[14]|Bytes:8
06:38:13.0 (12746138)|VARIABLE_SCOPE_BEGIN|[14]|userHasAccesstoField3|Boolean|false|false
06:38:13.0 (12751684)|HEAP_ALLOCATE|[14]|Bytes:5
06:38:13.0 (12758417)|VARIABLE_ASSIGNMENT|[14]|userHasAccesstoField3|true
06:38:13.0 (12761611)|STATEMENT_EXECUTE|[15]
06:38:13.0 (12814900)|HEAP_ALLOCATE|[15]|Bytes:4
06:38:13.0 (12852619)|HEAP_ALLOCATE|[15]|Bytes:4
06:38:13.0 (13035566)|HEAP_ALLOCATE|[15]|Bytes:8
06:38:13.0 (13056627)|VARIABLE_SCOPE_BEGIN|[15]|userHasAccesstoField4|Boolean|false|false
06:38:13.0 (13062291)|HEAP_ALLOCATE|[15]|Bytes:5
06:38:13.0 (13068503)|VARIABLE_ASSIGNMENT|[15]|userHasAccesstoField4|true
06:38:13.0 (13071687)|STATEMENT_EXECUTE|[16]
06:38:13.0 (13078683)|VARIABLE_SCOPE_BEGIN|[16]|candidates|List<testautonumdata__Candidate__c>|true|false
06:38:13.0 (13083898)|VARIABLE_ASSIGNMENT|[16]|candidates|null|
06:38:13.0 (13092861)|STATEMENT_EXECUTE|[18]
06:38:13.0 (13094203)|STATEMENT_EXECUTE|[19]
06:38:13.0 (13098513)|HEAP_ALLOCATE|[19]|Bytes:254
06:38:13.0 (13113089)|HEAP_ALLOCATE|[19]|Bytes:4
06:38:13.0 (13513082)|SOQL_EXECUTE_BEGIN|[19]|Aggregations:0|SELECT id, Name, testautonumdata__Average_Score__c, testautonumdata__Number_of_Interviews__c FROM testautonumdata__Candidate__c ORDER BY testautonumdata__Number_of_Interviews__c DESC NULLS FIRST, testautonumdata__Average_Score__c DESC NULLS FIRST LIMIT 3
06:38:13.0 (17482102)|SOQL_EXECUTE_END|[19]|Rows:3
06:38:13.0 (17505201)|HEAP_ALLOCATE|[19]|Bytes:16
06:38:13.0 (17534965)|HEAP_ALLOCATE|[19]|Bytes:610
06:38:13.0 (17587272)|HEAP_ALLOCATE|[19]|Bytes:16
06:38:13.0 (17639746)|VARIABLE_ASSIGNMENT|[19]|candidates|[{"Id":"a0MB0000000cQXFMA2","Name":"Rodrigo Reboucas","testautonumdata__Ave (13 more) ...":8,"testautonumdata__Num (20 more) ...":3},{"Id":"a0MB0000000cQXZMA2","Name":"Felipe Turbay","testautonumdata__Ave (13 more) ...":9,"testautonumdata__Num (20 more) ...":1},{"Id":"a0MB0000000cQdIMAU","Name":"Lizz Brooks","testautonumdata__Ave (13 more) ...":0,"testautonumdata__Num (20 more) ...":1}]|0x7c940adc
06:38:13.0 (17647516)|STATEMENT_EXECUTE|[23]
06:38:13.0 (17666024)|SYSTEM_MODE_EXIT|false
06:38:13.0 (18155218)|SYSTEM_MODE_ENTER|true
06:38:13.0 (18234879)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
06:38:13.0 (18248558)|VARIABLE_SCOPE_BEGIN|[27]|this|testautonumdata.MyCustomController|true|false
06:38:13.0 (18293797)|VARIABLE_ASSIGNMENT|[27]|this|{"account":"0x2f1b071f"}|0x327f8a84
06:38:13.0 (18307926)|SYSTEM_MODE_ENTER|false
06:38:13.0 (18317385)|HEAP_ALLOCATE|[30]|Bytes:5
