35.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
06:14:51.0 (118925)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
06:14:51.0 (168664)|EXECUTION_STARTED
06:14:51.0 (176075)|CODE_UNIT_STARTED|[EXTERNAL]|066B0000000O9hh|VF: /apex/testautonumdata__RecruitmentHome_LDS
06:14:51.0 (3868656)|SYSTEM_MODE_ENTER|true
06:14:51.0 (4442133)|HEAP_ALLOCATE|[72]|Bytes:3
06:14:51.0 (4480164)|HEAP_ALLOCATE|[77]|Bytes:152
06:14:51.0 (4496067)|HEAP_ALLOCATE|[342]|Bytes:408
06:14:51.0 (4517761)|HEAP_ALLOCATE|[355]|Bytes:408
06:14:51.0 (4536927)|HEAP_ALLOCATE|[467]|Bytes:48
06:14:51.0 (4567171)|HEAP_ALLOCATE|[139]|Bytes:6
06:14:51.0 (4586383)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:14:51.0 (4603074)|METHOD_ENTRY|[1]|01pB0000000dwRE|MyCustomController.MyCustomController()
06:14:51.0 (4609952)|STATEMENT_EXECUTE|[1]
06:14:51.0 (4617580)|STATEMENT_EXECUTE|[1]
06:14:51.0 (4663933)|HEAP_ALLOCATE|[50]|Bytes:5
06:14:51.0 (4685282)|HEAP_ALLOCATE|[56]|Bytes:5
06:14:51.0 (4696703)|HEAP_ALLOCATE|[64]|Bytes:7
06:14:51.0 (4713617)|SYSTEM_MODE_ENTER|false
06:14:51.0 (4724418)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:14:51.0 (4731082)|SYSTEM_MODE_EXIT|false
06:14:51.0 (4741558)|METHOD_EXIT|[1]|MyCustomController
06:14:51.0 (4816717)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
06:14:51.0 (4838541)|VARIABLE_SCOPE_BEGIN|[5]|this|testautonumdata.MyCustomController|true|false
06:14:51.0 (4895696)|VARIABLE_ASSIGNMENT|[5]|this|{}|0x692d9501
06:14:51.0 (4906010)|SYSTEM_MODE_ENTER|false
06:14:51.0 (4912431)|HEAP_ALLOCATE|[6]|Bytes:5
06:14:51.0 (4916454)|STATEMENT_EXECUTE|[1]
06:14:51.0 (4920864)|HEAP_ALLOCATE|[6]|Bytes:5
06:14:51.0 (4922896)|STATEMENT_EXECUTE|[3]
06:14:51.0 (4933694)|HEAP_ALLOCATE|[6]|Bytes:6
06:14:51.0 (4956900)|STATEMENT_EXECUTE|[5]
06:14:51.0 (4960081)|STATEMENT_EXECUTE|[6]
06:14:51.0 (4975043)|HEAP_ALLOCATE|[6]|Bytes:4
06:14:51.0 (5119023)|VARIABLE_ASSIGNMENT|[6]|this.account|{}|0x692d9501
06:14:51.0 (5127680)|SYSTEM_MODE_EXIT|false
06:14:51.0 (5202451)|SYSTEM_MODE_ENTER|true
06:14:51.0 (5254031)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
06:14:51.0 (5263595)|VARIABLE_SCOPE_BEGIN|[9]|this|testautonumdata.MyCustomController|true|false
06:14:51.0 (5285973)|VARIABLE_ASSIGNMENT|[9]|this|{"account":"0x5fe2eb4e"}|0x692d9501
06:14:51.0 (5298299)|SYSTEM_MODE_ENTER|false
06:14:51.0 (5304618)|HEAP_ALLOCATE|[12]|Bytes:5
06:14:51.0 (5308804)|STATEMENT_EXECUTE|[9]
06:14:51.0 (5310100)|STATEMENT_EXECUTE|[12]
06:14:51.0 (5313882)|HEAP_ALLOCATE|[12]|Bytes:29
06:14:51.0 (6320527)|HEAP_ALLOCATE|[12]|Bytes:4
06:14:51.0 (6414067)|HEAP_ALLOCATE|[12]|Bytes:2
06:14:51.0 (7192127)|HEAP_ALLOCATE|[12]|Bytes:8
06:14:51.0 (7225424)|VARIABLE_SCOPE_BEGIN|[12]|userHasAccesstoField1|Boolean|false|false
06:14:51.0 (7236291)|HEAP_ALLOCATE|[12]|Bytes:5
06:14:51.0 (7248316)|VARIABLE_ASSIGNMENT|[12]|userHasAccesstoField1|true
06:14:51.0 (7252877)|STATEMENT_EXECUTE|[13]
06:14:51.0 (7338858)|HEAP_ALLOCATE|[13]|Bytes:4
06:14:51.0 (7403048)|HEAP_ALLOCATE|[13]|Bytes:33
06:14:51.0 (12385433)|HEAP_ALLOCATE|[13]|Bytes:8
06:14:51.0 (12437910)|VARIABLE_SCOPE_BEGIN|[13]|userHasAccesstoField2|Boolean|false|false
06:14:51.0 (12451339)|HEAP_ALLOCATE|[13]|Bytes:5
06:14:51.0 (12466979)|VARIABLE_ASSIGNMENT|[13]|userHasAccesstoField2|true
06:14:51.0 (12472492)|STATEMENT_EXECUTE|[14]
06:14:51.0 (12583065)|HEAP_ALLOCATE|[14]|Bytes:4
06:14:51.0 (12649752)|HEAP_ALLOCATE|[14]|Bytes:40
