40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
07:10:00.0 (556978)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
07:10:00.0 (603402)|EXECUTION_STARTED
07:10:00.0 (609484)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000dwcx|LightningServerController.getCandidates
07:10:00.0 (970718)|HEAP_ALLOCATE|[72]|Bytes:3
07:10:00.0 (1023575)|HEAP_ALLOCATE|[77]|Bytes:152
07:10:00.0 (1043599)|HEAP_ALLOCATE|[342]|Bytes:408
07:10:00.0 (1064698)|HEAP_ALLOCATE|[355]|Bytes:408
07:10:00.0 (1083538)|HEAP_ALLOCATE|[467]|Bytes:48
07:10:00.0 (1114989)|HEAP_ALLOCATE|[139]|Bytes:6
07:10:00.0 (1132846)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:172
07:10:00.0 (1138048)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
07:10:00.0 (1140562)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
07:10:00.0 (1154884)|METHOD_ENTRY|[1]|01pB0000000dwcx|LightningServerController.LightningServerController()
07:10:00.0 (1159993)|STATEMENT_EXECUTE|[1]
07:10:00.0 (1168507)|STATEMENT_EXECUTE|[1]
07:10:00.0 (1204853)|HEAP_ALLOCATE|[50]|Bytes:5
07:10:00.0 (1231915)|HEAP_ALLOCATE|[56]|Bytes:5
07:10:00.0 (1239942)|HEAP_ALLOCATE|[64]|Bytes:7
07:10:00.0 (1266749)|SYSTEM_MODE_ENTER|false
07:10:00.0 (1288795)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
07:10:00.0 (1300404)|SYSTEM_MODE_EXIT|false
07:10:00.0 (1317328)|METHOD_EXIT|[1]|LightningServerController
07:10:00.0 (1330182)|SYSTEM_MODE_ENTER|false
07:10:00.0 (1349750)|HEAP_ALLOCATE|[22]|Bytes:5
07:10:00.0 (1355634)|STATEMENT_EXECUTE|[20]
07:10:00.0 (1358189)|STATEMENT_EXECUTE|[22]
07:10:00.0 (1411409)|HEAP_ALLOCATE|[22]|Bytes:4
07:10:00.0 (1534186)|ENTERING_MANAGED_PKG|
07:10:00.0 (1579775)|VARIABLE_SCOPE_BEGIN|[22]|lstPosts|List<testautonumdata.LightningServerController>|true|false
07:10:00.0 (1634165)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:10:00.0 (1662589)|VARIABLE_ASSIGNMENT|[22]|lstPosts|[]|0x553d669b
