40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
06:55:56.0 (169803)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
06:55:56.0 (307892)|EXECUTION_STARTED
06:55:56.0 (316914)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000dwcx|LightningServerController.getCandidates
06:55:56.0 (626771)|HEAP_ALLOCATE|[72]|Bytes:3
06:55:56.0 (678476)|HEAP_ALLOCATE|[77]|Bytes:152
06:55:56.0 (709419)|HEAP_ALLOCATE|[342]|Bytes:408
06:55:56.0 (744394)|HEAP_ALLOCATE|[355]|Bytes:408
06:55:56.0 (778307)|HEAP_ALLOCATE|[467]|Bytes:48
06:55:56.0 (827001)|HEAP_ALLOCATE|[139]|Bytes:6
06:55:56.0 (951676)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:172
06:55:56.0 (960941)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
06:55:56.0 (966902)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
06:55:56.0 (986950)|METHOD_ENTRY|[1]|01pB0000000dwcx|LightningServerController.LightningServerController()
06:55:56.0 (1000196)|STATEMENT_EXECUTE|[1]
06:55:56.0 (1013020)|STATEMENT_EXECUTE|[1]
06:55:56.0 (1063414)|HEAP_ALLOCATE|[50]|Bytes:5
06:55:56.0 (1095431)|HEAP_ALLOCATE|[56]|Bytes:5
06:55:56.0 (1114623)|HEAP_ALLOCATE|[64]|Bytes:7
06:55:56.0 (1145423)|SYSTEM_MODE_ENTER|false
06:55:56.0 (1165359)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:55:56.0 (1179610)|SYSTEM_MODE_EXIT|false
06:55:56.0 (1196192)|METHOD_EXIT|[1]|LightningServerController
06:55:56.0 (1209243)|SYSTEM_MODE_ENTER|false
06:55:56.0 (1225638)|HEAP_ALLOCATE|[22]|Bytes:5
06:55:56.0 (1232512)|STATEMENT_EXECUTE|[20]
06:55:56.0 (1234668)|STATEMENT_EXECUTE|[22]
06:55:56.0 (1311693)|HEAP_ALLOCATE|[22]|Bytes:4
06:55:56.0 (1450270)|ENTERING_MANAGED_PKG|
06:55:56.0 (1508287)|VARIABLE_SCOPE_BEGIN|[22]|lstPosts|List<testautonumdata.LightningServerController>|true|false
06:55:56.0 (1555560)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:55:56.0 (1588589)|VARIABLE_ASSIGNMENT|[22]|lstPosts|[]|0x1a7dec1e
06:55:56.0 (1595119)|STATEMENT_EXECUTE|[26]
06:55:56.0 (1601755)|HEAP_ALLOCATE|[26]|Bytes:254
06:55:56.0 (1615331)|HEAP_ALLOCATE|[26]|Bytes:4
06:55:56.0 (2875800)|SOQL_EXECUTE_BEGIN|[26]|Aggregations:0|SELECT id, Name, testautonumdata__Average_Score__c, testautonumdata__Number_of_Interviews__c FROM testautonumdata__Candidate__c ORDER BY testautonumdata__Number_of_Interviews__c DESC NULLS FIRST, testautonumdata__Average_Score__c DESC NULLS FIRST LIMIT 3
06:55:56.0 (7607352)|SOQL_EXECUTE_END|[26]|Rows:3
06:55:56.0 (7639234)|HEAP_ALLOCATE|[26]|Bytes:16
06:55:56.0 (7666389)|HEAP_ALLOCATE|[26]|Bytes:610
06:55:56.0 (7738169)|HEAP_ALLOCATE|[26]|Bytes:16
06:55:56.0 (7757798)|VARIABLE_SCOPE_BEGIN|[26]|lstCandidates|List<testautonumdata__Candidate__c>|true|false
06:55:56.0 (7803540)|VARIABLE_ASSIGNMENT|[26]|lstCandidates|[{"Id":"a0MB0000000cQXFMA2","Name":"Rodrigo Reboucas","testautonumdata__Ave (13 more) ...":8,"testautonumdata__Num (20 more) ...":3},{"Id":"a0MB0000000cQXZMA2","Name":"Felipe Turbay","testautonumdata__Ave (13 more) ...":9,"testautonumdata__Num (20 more) ...":1},{"Id":"a0MB0000000cQdIMAU","Name":"Lizz Brooks","testautonumdata__Ave (13 more) ...":0,"testautonumdata__Num (20 more) ...":1}]|0x11891ca3
06:55:56.0 (7812001)|STATEMENT_EXECUTE|[33]
06:55:56.0 (7819687)|VARIABLE_SCOPE_BEGIN|[33]|counter|Integer|false|false
06:55:56.0 (7824416)|HEAP_ALLOCATE|[33]|Bytes:4
06:55:56.0 (7829773)|VARIABLE_ASSIGNMENT|[33]|counter|0
06:55:56.0 (7882039)|ENTERING_MANAGED_PKG|
06:55:56.0 (8104705)|HEAP_ALLOCATE|[35]|Bytes:5
06:55:56.0 (8152050)|HEAP_ALLOCATE|[35]|Bytes:20
06:55:56.0 (8163290)|VARIABLE_SCOPE_BEGIN|[35]|e|testautonumdata__Candidate__c|true|false
06:55:56.0 (8178697)|VARIABLE_ASSIGNMENT|[35]|e|{"Id":"a0MB0000000cQXFMA2","Name":"Rodrigo Reboucas","testautonumdata__Ave (13 more) ...":8,"testautonumdata__Num (20 more) ...":3}|0x7601ff3e
06:55:56.0 (8182633)|STATEMENT_EXECUTE|[36]
06:55:56.0 (8183993)|STATEMENT_EXECUTE|[38]
06:55:56.0 (8190612)|HEAP_ALLOCATE|[38]|Bytes:20
06:55:56.0 (8251094)|HEAP_ALLOCATE|[38]|Bytes:18
06:55:56.0 (8273828)|CONSTRUCTOR_ENTRY|[38]|01pB0000000dwcx|<init>(String)
06:55:56.0 (8301251)|VARIABLE_SCOPE_BEGIN|[13]|this|testautonumdata.LightningServerController|true|false
06:55:56.0 (8337971)|VARIABLE_ASSIGNMENT|[13]|this|{}|0x2f348959
06:55:56.0 (8341032)|VARIABLE_SCOPE_BEGIN|[13]|recID|String|false|false
06:55:56.0 (8345780)|VARIABLE_ASSIGNMENT|[13]|recID|"a0MB0000000cQXFMA2"
06:55:56.0 (8357569)|HEAP_ALLOCATE|[14]|Bytes:5
06:55:56.0 (8361993)|STATEMENT_EXECUTE|[1]
06:55:56.0 (8364837)|HEAP_ALLOCATE|[14]|Bytes:5
06:55:56.0 (8366754)|STATEMENT_EXECUTE|[4]
06:55:56.0 (8368471)|STATEMENT_EXECUTE|[6]
06:55:56.0 (8369564)|STATEMENT_EXECUTE|[8]
06:55:56.0 (8370585)|STATEMENT_EXECUTE|[10]
06:55:56.0 (8387985)|HEAP_ALLOCATE|[14]|Bytes:6
06:55:56.0 (8419919)|STATEMENT_EXECUTE|[13]
06:55:56.0 (8421819)|STATEMENT_EXECUTE|[14]
06:55:56.0 (8457094)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x2f348959
06:55:56.0 (8463115)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"a0MB0000000cQXFMA2"
06:55:56.0 (8475303)|VARIABLE_ASSIGNMENT|[4]|this.recordID|"a0MB0000000cQXFMA2"|0x2f348959
06:55:56.0 (8489115)|CONSTRUCTOR_EXIT|[38]|01pB0000000dwcx|<init>(String)
06:55:56.0 (8493628)|VARIABLE_SCOPE_BEGIN|[38]|i|testautonumdata.LightningServerController|true|false
06:55:56.0 (8507813)|VARIABLE_ASSIGNMENT|[38]|i|{"recordID":"a0MB0000000cQXFMA2"}|0x2f348959
06:55:56.0 (8521656)|STATEMENT_EXECUTE|[41]
06:55:56.0 (8612010)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"recordID":"a0MB0000000cQXFMA2"}|0x2f348959
06:55:56.0 (8620867)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Rodrigo Reboucas"
06:55:56.0 (8635123)|VARIABLE_ASSIGNMENT|[6]|this.recordName|"Rodrigo Reboucas"|0x2f348959
06:55:56.0 (8647190)|STATEMENT_EXECUTE|[43]
06:55:56.0 (8737387)|ENTERING_MANAGED_PKG|
