35.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
11:32:27.0 (85405)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
11:32:27.0 (129605)|EXECUTION_STARTED
11:32:27.0 (136556)|CODE_UNIT_STARTED|[EXTERNAL]|066B0000000O9hh|VF: /apex/testautonumdata__RecruitmentHome_LDS
11:32:27.0 (10968211)|SYSTEM_MODE_ENTER|true
11:32:27.0 (11297841)|HEAP_ALLOCATE|[72]|Bytes:3
11:32:27.0 (11347844)|HEAP_ALLOCATE|[77]|Bytes:152
11:32:27.0 (11365296)|HEAP_ALLOCATE|[342]|Bytes:408
11:32:27.0 (11383913)|HEAP_ALLOCATE|[355]|Bytes:408
11:32:27.0 (11402944)|HEAP_ALLOCATE|[467]|Bytes:48
11:32:27.0 (11435877)|HEAP_ALLOCATE|[139]|Bytes:6
11:32:27.0 (11452742)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
11:32:27.0 (11468862)|METHOD_ENTRY|[1]|01pB0000000dwRE|MyCustomController.MyCustomController()
11:32:27.0 (11473478)|STATEMENT_EXECUTE|[1]
11:32:27.0 (11481837)|STATEMENT_EXECUTE|[1]
11:32:27.0 (11516758)|HEAP_ALLOCATE|[50]|Bytes:5
11:32:27.0 (11543240)|HEAP_ALLOCATE|[56]|Bytes:5
11:32:27.0 (11551183)|HEAP_ALLOCATE|[64]|Bytes:7
11:32:27.0 (11569895)|SYSTEM_MODE_ENTER|false
11:32:27.0 (11586403)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:32:27.0 (11594770)|SYSTEM_MODE_EXIT|false
11:32:27.0 (11604887)|METHOD_EXIT|[1]|MyCustomController
11:32:27.0 (11654057)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:32:27.0 (11664914)|VARIABLE_SCOPE_BEGIN|[5]|this|testautonumdata.MyCustomController|true|false
11:32:27.0 (11727778)|VARIABLE_ASSIGNMENT|[5]|this|{}|0x316d28d7
11:32:27.0 (11740009)|SYSTEM_MODE_ENTER|false
11:32:27.0 (11746872)|HEAP_ALLOCATE|[6]|Bytes:5
