40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
08:42:41.0 (65660)|USER_INFO|[EXTERNAL]|005B0000000QdZu|hualei.hang@salesforce.com.sparkle|Pacific Standard Time|GMT-07:00
08:42:41.0 (106327)|EXECUTION_STARTED
08:42:41.0 (110096)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
08:42:41.0 (10890268)|HEAP_ALLOCATE|[72]|Bytes:3
08:42:41.0 (10929664)|HEAP_ALLOCATE|[77]|Bytes:152
08:42:41.0 (10950651)|HEAP_ALLOCATE|[342]|Bytes:408
08:42:41.0 (10973784)|HEAP_ALLOCATE|[355]|Bytes:408
08:42:41.0 (10994684)|HEAP_ALLOCATE|[467]|Bytes:48
08:42:41.0 (11024038)|HEAP_ALLOCATE|[139]|Bytes:6
08:42:41.0 (11046523)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
08:42:41.0 (11057093)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
08:42:41.0 (11106642)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:29
08:42:41.0 (11114813)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:29
08:42:41.0 (11150757)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:30
08:42:41.0 (11157985)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:30
08:42:41.0 (12696339)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000r382|Twitter_Lightning_Controller.getRecordDetails
08:42:41.0 (12747566)|VARIABLE_SCOPE_BEGIN|[3]|Twitter_Lightning_Controller.mapObjectsFields|Map<String,Set<String>>|true|true
08:42:41.0 (12816135)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:384
08:42:41.0 (12826202)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:60
08:42:41.0 (12830945)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:126
08:42:41.0 (12846404)|METHOD_ENTRY|[1]|01pB0000000r382|Twitter_Lightning_Controller.Twitter_Lightning_Controller()
08:42:41.0 (12851951)|STATEMENT_EXECUTE|[1]
08:42:41.0 (12856802)|STATEMENT_EXECUTE|[1]
08:42:41.0 (12886695)|HEAP_ALLOCATE|[50]|Bytes:5
08:42:41.0 (12912123)|HEAP_ALLOCATE|[56]|Bytes:5
08:42:41.0 (12923610)|HEAP_ALLOCATE|[64]|Bytes:7
08:42:41.0 (12943258)|SYSTEM_MODE_ENTER|false
08:42:41.0 (12957485)|HEAP_ALLOCATE|[3]|Bytes:5
08:42:41.0 (12962803)|STATEMENT_EXECUTE|[3]
08:42:41.0 (12981993)|VARIABLE_ASSIGNMENT|[3]|Twitter_Lightning_Controller.mapObjectsFields|null|
08:42:41.0 (12991419)|SYSTEM_MODE_EXIT|false
08:42:41.0 (13000048)|METHOD_EXIT|[1]|Twitter_Lightning_Controller
08:42:41.0 (13007511)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
08:42:41.0 (13011072)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:29
08:42:41.0 (13013723)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:30
08:42:41.0 (13019456)|SYSTEM_MODE_ENTER|false
08:42:41.0 (13025605)|VARIABLE_SCOPE_BEGIN|[82]|recordID|String|false|false
08:42:41.0 (13035225)|VARIABLE_ASSIGNMENT|[82]|recordID|"a0MB0000000cQXFMA2"
08:42:41.0 (13040093)|VARIABLE_SCOPE_BEGIN|[82]|objectApiName|String|false|false
08:42:41.0 (13047736)|VARIABLE_ASSIGNMENT|[82]|objectApiName|"testautonumdata__Can (9 more) ..."
08:42:41.0 (13052013)|VARIABLE_SCOPE_BEGIN|[82]|twitterIDFieldApiName|String|false|false
08:42:41.0 (13058947)|VARIABLE_ASSIGNMENT|[82]|twitterIDFieldApiName|"testautonumdata__Twi (10 more) ..."
08:42:41.0 (13062884)|VARIABLE_SCOPE_BEGIN|[82]|firstName|String|false|false
08:42:41.0 (13068856)|VARIABLE_ASSIGNMENT|[82]|firstName|null
08:42:41.0 (13072856)|VARIABLE_SCOPE_BEGIN|[82]|lastName|String|false|false
08:42:41.0 (13078158)|VARIABLE_ASSIGNMENT|[82]|lastName|null
08:42:41.0 (13082192)|VARIABLE_SCOPE_BEGIN|[82]|companyName|String|false|false
08:42:41.0 (13088269)|VARIABLE_ASSIGNMENT|[82]|companyName|null
08:42:41.0 (13094735)|VARIABLE_SCOPE_BEGIN|[82]|email|String|false|false
08:42:41.0 (13102222)|VARIABLE_ASSIGNMENT|[82]|email|null
08:42:41.0 (13114534)|HEAP_ALLOCATE|[84]|Bytes:5
08:42:41.0 (13120224)|STATEMENT_EXECUTE|[82]
08:42:41.0 (13121636)|STATEMENT_EXECUTE|[84]
08:42:41.0 (13127007)|VARIABLE_SCOPE_BEGIN|[84]|hasTwitterMemberID|Boolean|false|false
08:42:41.0 (13133875)|HEAP_ALLOCATE|[84]|Bytes:5
08:42:41.0 (13140340)|VARIABLE_ASSIGNMENT|[84]|hasTwitterMemberID|false
08:42:41.0 (13144822)|STATEMENT_EXECUTE|[85]
08:42:41.0 (13150596)|HEAP_ALLOCATE|[85]|Bytes:64
08:42:41.0 (13163007)|CONSTRUCTOR_ENTRY|[85]|01pB0000000r382|<init>()
08:42:41.0 (13183260)|VARIABLE_SCOPE_BEGIN|[1]|this|testautonumdata.Twitter_Lightning_Controller|true|false
08:42:41.0 (13218299)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x316e23e6
08:42:41.0 (13229974)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
08:42:41.0 (13240591)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
08:42:41.0 (13268347)|STATEMENT_EXECUTE|[1]
08:42:41.0 (13273298)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
08:42:41.0 (13278523)|STATEMENT_EXECUTE|[6]
08:42:41.0 (13280182)|STATEMENT_EXECUTE|[8]
08:42:41.0 (13281092)|STATEMENT_EXECUTE|[10]
08:42:41.0 (13282070)|STATEMENT_EXECUTE|[12]
08:42:41.0 (13282962)|STATEMENT_EXECUTE|[14]
08:42:41.0 (13283981)|STATEMENT_EXECUTE|[16]
08:42:41.0 (13285075)|STATEMENT_EXECUTE|[18]
