40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
11:32:11.1 (1293739)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
11:32:11.1 (1339350)|EXECUTION_STARTED
11:32:11.1 (1347103)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000dwcx|LightningServerController.getCandidates
11:32:11.1 (1753519)|HEAP_ALLOCATE|[72]|Bytes:3
11:32:11.1 (1854597)|HEAP_ALLOCATE|[77]|Bytes:152
11:32:11.1 (1876738)|HEAP_ALLOCATE|[342]|Bytes:408
11:32:11.1 (1897562)|HEAP_ALLOCATE|[355]|Bytes:408
11:32:11.1 (1916356)|HEAP_ALLOCATE|[467]|Bytes:48
11:32:11.1 (1982020)|HEAP_ALLOCATE|[139]|Bytes:6
11:32:11.1 (2002659)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:172
11:32:11.1 (2026889)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
11:32:11.1 (2029727)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
11:32:11.1 (2060960)|METHOD_ENTRY|[1]|01pB0000000dwcx|LightningServerController.LightningServerController()
11:32:11.1 (2065558)|STATEMENT_EXECUTE|[1]
11:32:11.1 (2075837)|STATEMENT_EXECUTE|[1]
11:32:11.1 (2115078)|HEAP_ALLOCATE|[50]|Bytes:5
11:32:11.1 (2147188)|HEAP_ALLOCATE|[56]|Bytes:5
11:32:11.1 (2155974)|HEAP_ALLOCATE|[64]|Bytes:7
11:32:11.1 (2179761)|SYSTEM_MODE_ENTER|false
11:32:11.1 (2329792)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:32:11.1 (2340116)|SYSTEM_MODE_EXIT|false
11:32:11.1 (2371775)|METHOD_EXIT|[1]|LightningServerController
11:32:11.1 (2382621)|SYSTEM_MODE_ENTER|false
11:32:11.1 (2396577)|HEAP_ALLOCATE|[22]|Bytes:5
11:32:11.1 (2400274)|STATEMENT_EXECUTE|[20]
11:32:11.1 (2402091)|STATEMENT_EXECUTE|[22]
11:32:11.1 (2409902)|HEAP_ALLOCATE|[22]|Bytes:4
11:32:11.1 (2550887)|ENTERING_MANAGED_PKG|
11:32:11.1 (2617918)|VARIABLE_SCOPE_BEGIN|[22]|lstPosts|List<testautonumdata.LightningServerController>|true|false
11:32:11.1 (2735659)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:32:11.1 (2764567)|VARIABLE_ASSIGNMENT|[22]|lstPosts|[]|0x4f86f275
11:32:11.1 (2769832)|STATEMENT_EXECUTE|[26]
11:32:11.1 (2776565)|HEAP_ALLOCATE|[26]|Bytes:254
11:32:11.1 (2792641)|HEAP_ALLOCATE|[26]|Bytes:4
11:32:11.1 (4574590)|SOQL_EXECUTE_BEGIN|[26]|Aggregations:0|SELECT id, Name, testautonumdata__Average_Score__c, testautonumdata__Number_of_Interviews__c FROM testautonumdata__Candidate__c ORDER BY testautonumdata__Number_of_Interviews__c DESC NULLS FIRST, testautonumdata__Average_Score__c DESC NULLS FIRST LIMIT 3
11:32:11.1 (9787148)|SOQL_EXECUTE_END|[26]|Rows:3
11:32:11.1 (9810911)|HEAP_ALLOCATE|[26]|Bytes:16
11:32:11.1 (9838630)|HEAP_ALLOCATE|[26]|Bytes:610
11:32:11.1 (9928346)|HEAP_ALLOCATE|[26]|Bytes:16
11:32:11.1 (9948544)|VARIABLE_SCOPE_BEGIN|[26]|lstCandidates|List<testautonumdata__Candidate__c>|true|false
11:32:11.1 (10000626)|VARIABLE_ASSIGNMENT|[26]|lstCandidates|[{"Id":"a0MB0000000cQXFMA2","Name":"Rodrigo Reboucas","testautonumdata__Ave (13 more) ...":8,"testautonumdata__Num (20 more) ...":3},{"Id":"a0MB0000000cQXZMA2","Name":"Felipe Turbay","testautonumdata__Ave (13 more) ...":9,"testautonumdata__Num (20 more) ...":1},{"Id":"a0MB0000000cQdIMAU","Name":"Lizz Brooks","testautonumdata__Ave (13 more) ...":0,"testautonumdata__Num (20 more) ...":1}]|0x31426133
11:32:11.1 (10010921)|STATEMENT_EXECUTE|[33]
11:32:11.1 (10021543)|VARIABLE_SCOPE_BEGIN|[33]|counter|Integer|false|false
