35.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
06:10:11.0 (430271)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
06:10:11.0 (494129)|EXECUTION_STARTED
06:10:11.0 (501163)|CODE_UNIT_STARTED|[EXTERNAL]|066B0000000O9hh|VF: /apex/testautonumdata__RecruitmentHome_LDS
06:10:11.0 (6026600)|SYSTEM_MODE_ENTER|true
06:10:11.0 (6787703)|HEAP_ALLOCATE|[72]|Bytes:3
06:10:11.0 (6871534)|HEAP_ALLOCATE|[77]|Bytes:152
06:10:11.0 (6888944)|HEAP_ALLOCATE|[342]|Bytes:408
06:10:11.0 (6909085)|HEAP_ALLOCATE|[355]|Bytes:408
06:10:11.0 (6927685)|HEAP_ALLOCATE|[467]|Bytes:48
06:10:11.0 (6971084)|HEAP_ALLOCATE|[139]|Bytes:6
06:10:11.0 (6999367)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:10:11.0 (7061268)|METHOD_ENTRY|[1]|01pB0000000dwRE|MyCustomController.MyCustomController()
06:10:11.0 (7067263)|STATEMENT_EXECUTE|[1]
06:10:11.0 (7076673)|STATEMENT_EXECUTE|[1]
06:10:11.0 (7110086)|HEAP_ALLOCATE|[50]|Bytes:5
06:10:11.0 (7133957)|HEAP_ALLOCATE|[56]|Bytes:5
06:10:11.0 (7148249)|HEAP_ALLOCATE|[64]|Bytes:7
06:10:11.0 (7165235)|SYSTEM_MODE_ENTER|false
06:10:11.0 (7180053)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:10:11.0 (7189216)|SYSTEM_MODE_EXIT|false
06:10:11.0 (7216070)|METHOD_EXIT|[1]|MyCustomController
06:10:11.0 (7281191)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
06:10:11.0 (7292840)|VARIABLE_SCOPE_BEGIN|[5]|this|testautonumdata.MyCustomController|true|false
06:10:11.0 (7575079)|VARIABLE_ASSIGNMENT|[5]|this|{}|0x55a9cbca
06:10:11.0 (7587326)|SYSTEM_MODE_ENTER|false
06:10:11.0 (7594141)|HEAP_ALLOCATE|[6]|Bytes:5
06:10:11.0 (7598483)|STATEMENT_EXECUTE|[1]
06:10:11.0 (7603271)|HEAP_ALLOCATE|[6]|Bytes:5
06:10:11.0 (7607316)|STATEMENT_EXECUTE|[3]
06:10:11.0 (7622501)|HEAP_ALLOCATE|[6]|Bytes:6
06:10:11.0 (7663873)|STATEMENT_EXECUTE|[5]
06:10:11.0 (7666191)|STATEMENT_EXECUTE|[6]
06:10:11.0 (7680943)|HEAP_ALLOCATE|[6]|Bytes:4
06:10:11.0 (7872086)|VARIABLE_ASSIGNMENT|[6]|this.account|{}|0x55a9cbca
06:10:11.0 (7881491)|SYSTEM_MODE_EXIT|false
06:10:11.0 (7958311)|SYSTEM_MODE_ENTER|true
06:10:11.0 (8015312)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
06:10:11.0 (8024591)|VARIABLE_SCOPE_BEGIN|[9]|this|testautonumdata.MyCustomController|true|false
06:10:11.0 (8058537)|VARIABLE_ASSIGNMENT|[9]|this|{"account":"0x5a45dd07"}|0x55a9cbca
06:10:11.0 (8070658)|SYSTEM_MODE_ENTER|false
06:10:11.0 (8076409)|HEAP_ALLOCATE|[12]|Bytes:5
06:10:11.0 (8090624)|STATEMENT_EXECUTE|[9]
06:10:11.0 (8092154)|STATEMENT_EXECUTE|[12]
06:10:11.0 (8096329)|HEAP_ALLOCATE|[12]|Bytes:29
06:10:11.0 (8956483)|HEAP_ALLOCATE|[12]|Bytes:4
06:10:11.0 (9030303)|HEAP_ALLOCATE|[12]|Bytes:2
06:10:11.0 (9758444)|HEAP_ALLOCATE|[12]|Bytes:8
06:10:11.0 (9785746)|VARIABLE_SCOPE_BEGIN|[12]|userHasAccesstoField1|Boolean|false|false
06:10:11.0 (9792652)|HEAP_ALLOCATE|[12]|Bytes:5
06:10:11.0 (9800164)|VARIABLE_ASSIGNMENT|[12]|userHasAccesstoField1|true
06:10:11.0 (9802924)|STATEMENT_EXECUTE|[13]
06:10:11.0 (9860763)|HEAP_ALLOCATE|[13]|Bytes:4
06:10:11.0 (9918415)|HEAP_ALLOCATE|[13]|Bytes:33
06:10:11.0 (14076632)|HEAP_ALLOCATE|[13]|Bytes:8
06:10:11.0 (14102392)|VARIABLE_SCOPE_BEGIN|[13]|userHasAccesstoField2|Boolean|false|false
06:10:11.0 (14109341)|HEAP_ALLOCATE|[13]|Bytes:5
06:10:11.0 (14121017)|VARIABLE_ASSIGNMENT|[13]|userHasAccesstoField2|true
06:10:11.0 (14124160)|STATEMENT_EXECUTE|[14]
06:10:11.0 (14186719)|HEAP_ALLOCATE|[14]|Bytes:4
06:10:11.0 (14227304)|HEAP_ALLOCATE|[14]|Bytes:40
06:10:11.0 (14376871)|HEAP_ALLOCATE|[14]|Bytes:8
06:10:11.0 (14396351)|VARIABLE_SCOPE_BEGIN|[14]|userHasAccesstoField3|Boolean|false|false
06:10:11.0 (14402098)|HEAP_ALLOCATE|[14]|Bytes:5
06:10:11.0 (14408460)|VARIABLE_ASSIGNMENT|[14]|userHasAccesstoField3|true
06:10:11.0 (14411197)|STATEMENT_EXECUTE|[15]
06:10:11.0 (14464754)|HEAP_ALLOCATE|[15]|Bytes:4
06:10:11.0 (14502090)|HEAP_ALLOCATE|[15]|Bytes:4
06:10:11.0 (14678080)|HEAP_ALLOCATE|[15]|Bytes:8
06:10:11.0 (14697132)|VARIABLE_SCOPE_BEGIN|[15]|userHasAccesstoField4|Boolean|false|false
06:10:11.0 (14702950)|HEAP_ALLOCATE|[15]|Bytes:5
06:10:11.0 (14708829)|VARIABLE_ASSIGNMENT|[15]|userHasAccesstoField4|true
06:10:11.0 (14711398)|STATEMENT_EXECUTE|[16]
06:10:11.0 (14715949)|VARIABLE_SCOPE_BEGIN|[16]|candidates|List<testautonumdata__Candidate__c>|true|false
06:10:11.0 (14720398)|VARIABLE_ASSIGNMENT|[16]|candidates|null|
06:10:11.0 (14728005)|STATEMENT_EXECUTE|[18]
06:10:11.0 (14729112)|STATEMENT_EXECUTE|[19]
06:10:11.0 (14732888)|HEAP_ALLOCATE|[19]|Bytes:254
06:10:11.0 (14744558)|HEAP_ALLOCATE|[19]|Bytes:4
