40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
08:34:05.0 (544223)|USER_INFO|[EXTERNAL]|005B0000000QdZu|hualei.hang@salesforce.com.sparkle|Pacific Standard Time|GMT-07:00
08:34:05.0 (586819)|EXECUTION_STARTED
08:34:05.0 (590863)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
08:34:05.0 (3133017)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000dwcx|LightningServerController.getCandidates
08:34:05.0 (3464575)|HEAP_ALLOCATE|[72]|Bytes:3
08:34:05.0 (3550179)|HEAP_ALLOCATE|[77]|Bytes:152
08:34:05.0 (3572550)|HEAP_ALLOCATE|[342]|Bytes:408
08:34:05.0 (3595592)|HEAP_ALLOCATE|[355]|Bytes:408
08:34:05.0 (3616456)|HEAP_ALLOCATE|[467]|Bytes:48
08:34:05.0 (3651289)|HEAP_ALLOCATE|[139]|Bytes:6
08:34:05.0 (3674458)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:172
08:34:05.0 (3705162)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
08:34:05.0 (3710716)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:34:05.0 (3757564)|METHOD_ENTRY|[1]|01pB0000000dwcx|LightningServerController.LightningServerController()
08:34:05.0 (3767409)|STATEMENT_EXECUTE|[1]
08:34:05.0 (3774455)|STATEMENT_EXECUTE|[1]
08:34:05.0 (3823041)|HEAP_ALLOCATE|[50]|Bytes:5
08:34:05.0 (3849346)|HEAP_ALLOCATE|[56]|Bytes:5
08:34:05.0 (3863443)|HEAP_ALLOCATE|[64]|Bytes:7
08:34:05.0 (3886885)|SYSTEM_MODE_ENTER|false
08:34:05.0 (3902292)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
08:34:05.0 (3913973)|SYSTEM_MODE_EXIT|false
08:34:05.0 (3940735)|METHOD_EXIT|[1]|LightningServerController
08:34:05.0 (3954332)|SYSTEM_MODE_ENTER|false
08:34:05.0 (3969817)|HEAP_ALLOCATE|[22]|Bytes:5
08:34:05.0 (3975744)|STATEMENT_EXECUTE|[20]
08:34:05.0 (3978805)|STATEMENT_EXECUTE|[22]
08:34:05.0 (3985971)|HEAP_ALLOCATE|[22]|Bytes:4
08:34:05.0 (4064235)|ENTERING_MANAGED_PKG|
08:34:05.0 (4108955)|VARIABLE_SCOPE_BEGIN|[22]|lstPosts|List<testautonumdata.LightningServerController>|true|false
08:34:05.0 (4305517)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:34:05.0 (4347802)|VARIABLE_ASSIGNMENT|[22]|lstPosts|[]|0xde70eff
08:34:05.0 (4356834)|STATEMENT_EXECUTE|[26]
08:34:05.0 (4363253)|HEAP_ALLOCATE|[26]|Bytes:254
08:34:05.0 (4377231)|HEAP_ALLOCATE|[26]|Bytes:4
08:34:05.0 (6184477)|SOQL_EXECUTE_BEGIN|[26]|Aggregations:0|SELECT id, Name, testautonumdata__Average_Score__c, testautonumdata__Number_of_Interviews__c FROM testautonumdata__Candidate__c ORDER BY testautonumdata__Number_of_Interviews__c DESC NULLS FIRST, testautonumdata__Average_Score__c DESC NULLS FIRST LIMIT 3
08:34:05.0 (10897965)|SOQL_EXECUTE_END|[26]|Rows:3
08:34:05.0 (10928280)|HEAP_ALLOCATE|[26]|Bytes:16
08:34:05.0 (10955810)|HEAP_ALLOCATE|[26]|Bytes:610
08:34:05.0 (11041897)|HEAP_ALLOCATE|[26]|Bytes:16
08:34:05.0 (11060954)|VARIABLE_SCOPE_BEGIN|[26]|lstCandidates|List<testautonumdata__Candidate__c>|true|false
08:34:05.0 (11112099)|VARIABLE_ASSIGNMENT|[26]|lstCandidates|[{"Id":"a0MB0000000cQXFMA2","Name":"Rodrigo Reboucas","testautonumdata__Ave (13 more) ...":8,"testautonumdata__Num (20 more) ...":3},{"Id":"a0MB0000000cQXZMA2","Name":"Felipe Turbay","testautonumdata__Ave (13 more) ...":9,"testautonumdata__Num (20 more) ...":1},{"Id":"a0MB0000000cQdIMAU","Name":"Lizz Brooks","testautonumdata__Ave (13 more) ...":0,"testautonumdata__Num (20 more) ...":1}]|0x5be840a0
08:34:05.0 (11125376)|STATEMENT_EXECUTE|[33]
08:34:05.0 (11133489)|VARIABLE_SCOPE_BEGIN|[33]|counter|Integer|false|false
08:34:05.0 (11141158)|HEAP_ALLOCATE|[33]|Bytes:4
08:34:05.0 (11149279)|VARIABLE_ASSIGNMENT|[33]|counter|0
08:34:05.0 (11202493)|ENTERING_MANAGED_PKG|
08:34:05.0 (11387233)|HEAP_ALLOCATE|[35]|Bytes:5
08:34:05.0 (11465526)|HEAP_ALLOCATE|[35]|Bytes:20
08:34:05.0 (11480303)|VARIABLE_SCOPE_BEGIN|[35]|e|testautonumdata__Candidate__c|true|false
08:34:05.0 (11501223)|VARIABLE_ASSIGNMENT|[35]|e|{"Id":"a0MB0000000cQXFMA2","Name":"Rodrigo Reboucas","testautonumdata__Ave (13 more) ...":8,"testautonumdata__Num (20 more) ...":3}|0x2c169cb7
08:34:05.0 (11509379)|STATEMENT_EXECUTE|[36]
08:34:05.0 (11510851)|STATEMENT_EXECUTE|[38]
08:34:05.0 (11528870)|HEAP_ALLOCATE|[38]|Bytes:20
08:34:05.0 (11584323)|HEAP_ALLOCATE|[38]|Bytes:18
08:34:05.0 (11607723)|CONSTRUCTOR_ENTRY|[38]|01pB0000000dwcx|<init>(String)
08:34:05.0 (11643576)|VARIABLE_SCOPE_BEGIN|[13]|this|testautonumdata.LightningServerController|true|false
08:34:05.0 (11707454)|VARIABLE_ASSIGNMENT|[13]|this|{}|0x911ccd7
08:34:05.0 (11716456)|VARIABLE_SCOPE_BEGIN|[13]|recID|String|false|false
08:34:05.0 (11725546)|VARIABLE_ASSIGNMENT|[13]|recID|"a0MB0000000cQXFMA2"
08:34:05.0 (11737952)|HEAP_ALLOCATE|[14]|Bytes:5
08:34:05.0 (11744910)|STATEMENT_EXECUTE|[1]
08:34:05.0 (11748350)|HEAP_ALLOCATE|[14]|Bytes:5
08:34:05.0 (11751832)|STATEMENT_EXECUTE|[4]
08:34:05.0 (11753834)|STATEMENT_EXECUTE|[6]
08:34:05.0 (11755103)|STATEMENT_EXECUTE|[8]
08:34:05.0 (11756144)|STATEMENT_EXECUTE|[10]
08:34:05.0 (11769137)|HEAP_ALLOCATE|[14]|Bytes:6
08:34:05.0 (11806526)|STATEMENT_EXECUTE|[13]
08:34:05.0 (11808565)|STATEMENT_EXECUTE|[14]
08:34:05.0 (11866758)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x911ccd7
08:34:05.0 (11880077)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"a0MB0000000cQXFMA2"
08:34:05.0 (11929989)|VARIABLE_ASSIGNMENT|[4]|this.recordID|"a0MB0000000cQXFMA2"|0x911ccd7
08:34:05.0 (11951913)|CONSTRUCTOR_EXIT|[38]|01pB0000000dwcx|<init>(String)
