40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
06:10:12.0 (120454)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
06:10:12.0 (173337)|EXECUTION_STARTED
06:10:12.0 (178589)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000dwcx|LightningServerController.getCandidates
06:10:12.0 (534381)|HEAP_ALLOCATE|[72]|Bytes:3
06:10:12.0 (588332)|HEAP_ALLOCATE|[77]|Bytes:152
06:10:12.0 (606386)|HEAP_ALLOCATE|[342]|Bytes:408
06:10:12.0 (626130)|HEAP_ALLOCATE|[355]|Bytes:408
06:10:12.0 (644195)|HEAP_ALLOCATE|[467]|Bytes:48
06:10:12.0 (675053)|HEAP_ALLOCATE|[139]|Bytes:6
06:10:12.0 (693657)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:172
06:10:12.0 (698904)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
06:10:12.0 (701323)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
06:10:12.0 (716795)|METHOD_ENTRY|[1]|01pB0000000dwcx|LightningServerController.LightningServerController()
06:10:12.0 (722793)|STATEMENT_EXECUTE|[1]
06:10:12.0 (733035)|STATEMENT_EXECUTE|[1]
06:10:12.0 (777706)|HEAP_ALLOCATE|[50]|Bytes:5
06:10:12.0 (808687)|HEAP_ALLOCATE|[56]|Bytes:5
06:10:12.0 (820114)|HEAP_ALLOCATE|[64]|Bytes:7
06:10:12.0 (848537)|SYSTEM_MODE_ENTER|false
06:10:12.0 (869473)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:10:12.0 (879666)|SYSTEM_MODE_EXIT|false
06:10:12.0 (891438)|METHOD_EXIT|[1]|LightningServerController
06:10:12.0 (899261)|SYSTEM_MODE_ENTER|false
06:10:12.0 (911931)|HEAP_ALLOCATE|[22]|Bytes:5
06:10:12.0 (915195)|STATEMENT_EXECUTE|[20]
06:10:12.0 (916938)|STATEMENT_EXECUTE|[22]
06:10:12.0 (924566)|HEAP_ALLOCATE|[22]|Bytes:4
06:10:12.0 (1004343)|ENTERING_MANAGED_PKG|
06:10:12.0 (1045960)|VARIABLE_SCOPE_BEGIN|[22]|lstPosts|List<testautonumdata.LightningServerController>|true|false
06:10:12.0 (1086165)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:10:12.0 (1109656)|VARIABLE_ASSIGNMENT|[22]|lstPosts|[]|0x5f86bae5
06:10:12.0 (1114335)|STATEMENT_EXECUTE|[26]
06:10:12.0 (1120334)|HEAP_ALLOCATE|[26]|Bytes:254
06:10:12.0 (1133136)|HEAP_ALLOCATE|[26]|Bytes:4
06:10:12.0 (1913531)|SOQL_EXECUTE_BEGIN|[26]|Aggregations:0|SELECT id, Name, testautonumdata__Average_Score__c, testautonumdata__Number_of_Interviews__c FROM testautonumdata__Candidate__c ORDER BY testautonumdata__Number_of_Interviews__c DESC NULLS FIRST, testautonumdata__Average_Score__c DESC NULLS FIRST LIMIT 3
06:10:12.0 (15617867)|SOQL_EXECUTE_END|[26]|Rows:3
06:10:12.0 (15662024)|HEAP_ALLOCATE|[26]|Bytes:16
06:10:12.0 (15697666)|HEAP_ALLOCATE|[26]|Bytes:610
06:10:12.0 (15824530)|HEAP_ALLOCATE|[26]|Bytes:16
06:10:12.0 (15852623)|VARIABLE_SCOPE_BEGIN|[26]|lstCandidates|List<testautonumdata__Candidate__c>|true|false
06:10:12.0 (15896303)|VARIABLE_ASSIGNMENT|[26]|lstCandidates|[{"Id":"a0MB0000000cQXFMA2","Name":"Rodrigo Reboucas","testautonumdata__Ave (13 more) ...":8,"testautonumdata__Num (20 more) ...":3},{"Id":"a0MB0000000cQXZMA2","Name":"Felipe Turbay","testautonumdata__Ave (13 more) ...":9,"testautonumdata__Num (20 more) ...":1},{"Id":"a0MB0000000cQdIMAU","Name":"Lizz Brooks","testautonumdata__Ave (13 more) ...":0,"testautonumdata__Num (20 more) ...":1}]|0x34c51236
06:10:12.0 (15904771)|STATEMENT_EXECUTE|[33]
06:10:12.0 (15916621)|VARIABLE_SCOPE_BEGIN|[33]|counter|Integer|false|false
06:10:12.0 (15921670)|HEAP_ALLOCATE|[33]|Bytes:4
06:10:12.0 (15927672)|VARIABLE_ASSIGNMENT|[33]|counter|0
06:10:12.0 (15994096)|ENTERING_MANAGED_PKG|
06:10:12.0 (16208677)|HEAP_ALLOCATE|[35]|Bytes:5
06:10:12.0 (16311514)|HEAP_ALLOCATE|[35]|Bytes:20
06:10:12.0 (16324921)|VARIABLE_SCOPE_BEGIN|[35]|e|testautonumdata__Candidate__c|true|false
06:10:12.0 (16340033)|VARIABLE_ASSIGNMENT|[35]|e|{"Id":"a0MB0000000cQXFMA2","Name":"Rodrigo Reboucas","testautonumdata__Ave (13 more) ...":8,"testautonumdata__Num (20 more) ...":3}|0x43e84faf
