40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
08:37:44.0 (43888)|USER_INFO|[EXTERNAL]|005B0000000QdZu|hualei.hang@salesforce.com.sparkle|Pacific Standard Time|GMT-07:00
08:37:44.0 (67744)|EXECUTION_STARTED
08:37:44.0 (70452)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
08:37:44.0 (10024806)|HEAP_ALLOCATE|[72]|Bytes:3
08:37:44.0 (10086939)|HEAP_ALLOCATE|[77]|Bytes:152
08:37:44.0 (10111276)|HEAP_ALLOCATE|[342]|Bytes:408
08:37:44.0 (10134580)|HEAP_ALLOCATE|[355]|Bytes:408
08:37:44.0 (10155260)|HEAP_ALLOCATE|[467]|Bytes:48
08:37:44.0 (10188076)|HEAP_ALLOCATE|[139]|Bytes:6
08:37:44.0 (10212314)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
08:37:44.0 (10223478)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
08:37:44.0 (10272218)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:29
08:37:44.0 (10280105)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:29
08:37:44.0 (10314748)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:25
08:37:44.0 (10322007)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:25
08:37:44.0 (10358827)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:37:44.0 (10366304)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:37:44.0 (10399341)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:37:44.0 (10406508)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
08:37:44.0 (10438412)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:37:44.0 (10445393)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:37:44.0 (10477223)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:33
08:37:44.0 (10484902)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:33
08:37:44.0 (10516826)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:30
08:37:44.0 (10523781)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:30
08:37:44.0 (10556795)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:37:44.0 (10563797)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
08:37:44.0 (10595758)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
08:37:44.0 (10602746)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
08:37:44.0 (11753553)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000lc07|ListServerController.getListRecords
08:37:44.0 (11814805)|VARIABLE_SCOPE_BEGIN|[3]|ListServerController.mapObjectsFields|Map<String,Set<String>>|true|true
08:37:44.0 (11866048)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:180
08:37:44.0 (11878818)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
08:37:44.0 (11886649)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:27
08:37:44.0 (11906147)|METHOD_ENTRY|[1]|01pB0000000lc07|ListServerController.ListServerController()
08:37:44.0 (11918351)|STATEMENT_EXECUTE|[1]
08:37:44.0 (11924230)|STATEMENT_EXECUTE|[1]
08:37:44.0 (11960296)|HEAP_ALLOCATE|[50]|Bytes:5
08:37:44.0 (11989275)|HEAP_ALLOCATE|[56]|Bytes:5
08:37:44.0 (12007194)|HEAP_ALLOCATE|[64]|Bytes:7
08:37:44.0 (12032252)|SYSTEM_MODE_ENTER|false
08:37:44.0 (12046030)|HEAP_ALLOCATE|[3]|Bytes:5
08:37:44.0 (12054977)|STATEMENT_EXECUTE|[3]
08:37:44.0 (12073625)|VARIABLE_ASSIGNMENT|[3]|ListServerController.mapObjectsFields|null|
08:37:44.0 (12085422)|SYSTEM_MODE_EXIT|false
08:37:44.0 (12097627)|METHOD_EXIT|[1]|ListServerController
