40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
06:12:58.0 (124643)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
06:12:58.0 (180434)|EXECUTION_STARTED
06:12:58.0 (186188)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000dwcx|LightningServerController.getCandidates
06:12:58.0 (385656)|HEAP_ALLOCATE|[72]|Bytes:3
06:12:58.0 (441231)|HEAP_ALLOCATE|[77]|Bytes:152
06:12:58.0 (488335)|HEAP_ALLOCATE|[342]|Bytes:408
06:12:58.0 (514222)|HEAP_ALLOCATE|[355]|Bytes:408
06:12:58.0 (534092)|HEAP_ALLOCATE|[467]|Bytes:48
06:12:58.0 (570056)|HEAP_ALLOCATE|[139]|Bytes:6
06:12:58.0 (672238)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:172
06:12:58.0 (678958)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
06:12:58.0 (681501)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
06:12:58.0 (697554)|METHOD_ENTRY|[1]|01pB0000000dwcx|LightningServerController.LightningServerController()
06:12:58.0 (703304)|STATEMENT_EXECUTE|[1]
06:12:58.0 (711940)|STATEMENT_EXECUTE|[1]
06:12:58.0 (748119)|HEAP_ALLOCATE|[50]|Bytes:5
06:12:58.0 (776984)|HEAP_ALLOCATE|[56]|Bytes:5
06:12:58.0 (785842)|HEAP_ALLOCATE|[64]|Bytes:7
06:12:58.0 (808857)|SYSTEM_MODE_ENTER|false
06:12:58.0 (828529)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:12:58.0 (849924)|SYSTEM_MODE_EXIT|false
06:12:58.0 (867280)|METHOD_EXIT|[1]|LightningServerController
06:12:58.0 (881371)|SYSTEM_MODE_ENTER|false
06:12:58.0 (901402)|HEAP_ALLOCATE|[22]|Bytes:5
06:12:58.0 (908050)|STATEMENT_EXECUTE|[20]
06:12:58.0 (911051)|STATEMENT_EXECUTE|[22]
06:12:58.0 (978561)|HEAP_ALLOCATE|[22]|Bytes:4
06:12:58.0 (1082168)|ENTERING_MANAGED_PKG|
06:12:58.0 (1129499)|VARIABLE_SCOPE_BEGIN|[22]|lstPosts|List<testautonumdata.LightningServerController>|true|false
06:12:58.0 (1172530)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
06:12:58.0 (1196952)|VARIABLE_ASSIGNMENT|[22]|lstPosts|[]|0xcbb6500
06:12:58.0 (1200953)|STATEMENT_EXECUTE|[26]
06:12:58.0 (1205551)|HEAP_ALLOCATE|[26]|Bytes:254
06:12:58.0 (1217364)|HEAP_ALLOCATE|[26]|Bytes:4
06:12:58.0 (2018543)|SOQL_EXECUTE_BEGIN|[26]|Aggregations:0|SELECT id, Name, testautonumdata__Average_Score__c, testautonumdata__Number_of_Interviews__c FROM testautonumdata__Candidate__c ORDER BY testautonumdata__Number_of_Interviews__c DESC NULLS FIRST, testautonumdata__Average_Score__c DESC NULLS FIRST LIMIT 3
06:12:58.0 (6807627)|SOQL_EXECUTE_END|[26]|Rows:3
06:12:58.0 (6836846)|HEAP_ALLOCATE|[26]|Bytes:16
06:12:58.0 (6863618)|HEAP_ALLOCATE|[26]|Bytes:610
06:12:58.0 (6954511)|HEAP_ALLOCATE|[26]|Bytes:16
06:12:58.0 (6973367)|VARIABLE_SCOPE_BEGIN|[26]|lstCandidates|List<testautonumdata__Candidate__c>|true|false
06:12:58.0 (7016981)|VARIABLE_ASSIGNMENT|[26]|lstCandidates|[{"Id":"a0MB0000000cQXFMA2","Name":"Rodrigo Reboucas","testautonumdata__Ave (13 more) ...":8,"testautonumdata__Num (20 more) ...":3},{"Id":"a0MB0000000cQXZMA2","Name":"Felipe Turbay","testautonumdata__Ave (13 more) ...":9,"testautonumdata__Num (20 more) ...":1},{"Id":"a0MB0000000cQdIMAU","Name":"Lizz Brooks","testautonumdata__Ave (13 more) ...":0,"testautonumdata__Num (20 more) ...":1}]|0x59ebbcd6
06:12:58.0 (7024469)|STATEMENT_EXECUTE|[33]
06:12:58.0 (7034460)|VARIABLE_SCOPE_BEGIN|[33]|counter|Integer|false|false
06:12:58.0 (7039525)|HEAP_ALLOCATE|[33]|Bytes:4
06:12:58.0 (7046349)|VARIABLE_ASSIGNMENT|[33]|counter|0
06:12:58.0 (7099646)|ENTERING_MANAGED_PKG|
06:12:58.0 (7284290)|HEAP_ALLOCATE|[35]|Bytes:5
06:12:58.0 (7342078)|HEAP_ALLOCATE|[35]|Bytes:20
06:12:58.0 (7356975)|VARIABLE_SCOPE_BEGIN|[35]|e|testautonumdata__Candidate__c|true|false
06:12:58.0 (7372500)|VARIABLE_ASSIGNMENT|[35]|e|{"Id":"a0MB0000000cQXFMA2","Name":"Rodrigo Reboucas","testautonumdata__Ave (13 more) ...":8,"testautonumdata__Num (20 more) ...":3}|0x3968c315
06:12:58.0 (7376948)|STATEMENT_EXECUTE|[36]
06:12:58.0 (7378338)|STATEMENT_EXECUTE|[38]
06:12:58.0 (7386909)|HEAP_ALLOCATE|[38]|Bytes:20
06:12:58.0 (7451342)|HEAP_ALLOCATE|[38]|Bytes:18
06:12:58.0 (7472460)|CONSTRUCTOR_ENTRY|[38]|01pB0000000dwcx|<init>(String)
06:12:58.0 (7500937)|VARIABLE_SCOPE_BEGIN|[13]|this|testautonumdata.LightningServerController|true|false
06:12:58.0 (7559655)|VARIABLE_ASSIGNMENT|[13]|this|{}|0x3de1d5e2
06:12:58.0 (7563259)|VARIABLE_SCOPE_BEGIN|[13]|recID|String|false|false
06:12:58.0 (7568327)|VARIABLE_ASSIGNMENT|[13]|recID|"a0MB0000000cQXFMA2"
06:12:58.0 (7581178)|HEAP_ALLOCATE|[14]|Bytes:5
06:12:58.0 (7587697)|STATEMENT_EXECUTE|[1]
06:12:58.0 (7593546)|HEAP_ALLOCATE|[14]|Bytes:5
06:12:58.0 (7597487)|STATEMENT_EXECUTE|[4]
06:12:58.0 (7600584)|STATEMENT_EXECUTE|[6]
06:12:58.0 (7602636)|STATEMENT_EXECUTE|[8]
06:12:58.0 (7604685)|STATEMENT_EXECUTE|[10]
06:12:58.0 (7625490)|HEAP_ALLOCATE|[14]|Bytes:6
06:12:58.0 (7662040)|STATEMENT_EXECUTE|[13]
06:12:58.0 (7664091)|STATEMENT_EXECUTE|[14]
06:12:58.0 (7714134)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x3de1d5e2
06:12:58.0 (7721290)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"a0MB0000000cQXFMA2"
06:12:58.0 (7736020)|VARIABLE_ASSIGNMENT|[4]|this.recordID|"a0MB0000000cQXFMA2"|0x3de1d5e2
