40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
07:10:18.0 (160058)|USER_INFO|[EXTERNAL]|005B0000001VpZR|rreboucas-yi5c@force.com|Pacific Standard Time|GMT-07:00
07:10:18.0 (219836)|EXECUTION_STARTED
07:10:18.0 (227780)|CODE_UNIT_STARTED|[EXTERNAL]|01pB0000000dwcx|LightningServerController.getCandidates
07:10:18.0 (481532)|HEAP_ALLOCATE|[72]|Bytes:3
07:10:18.0 (547518)|HEAP_ALLOCATE|[77]|Bytes:152
07:10:18.0 (578482)|HEAP_ALLOCATE|[342]|Bytes:408
07:10:18.0 (623636)|HEAP_ALLOCATE|[355]|Bytes:408
07:10:18.0 (658881)|HEAP_ALLOCATE|[467]|Bytes:48
07:10:18.0 (705519)|HEAP_ALLOCATE|[139]|Bytes:6
07:10:18.0 (829407)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:172
07:10:18.0 (838554)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
07:10:18.0 (843230)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2
07:10:18.0 (862399)|METHOD_ENTRY|[1]|01pB0000000dwcx|LightningServerController.LightningServerController()
07:10:18.0 (870050)|STATEMENT_EXECUTE|[1]
07:10:18.0 (881405)|STATEMENT_EXECUTE|[1]
07:10:18.0 (930461)|HEAP_ALLOCATE|[50]|Bytes:5
07:10:18.0 (971134)|HEAP_ALLOCATE|[56]|Bytes:5
07:10:18.0 (989661)|HEAP_ALLOCATE|[64]|Bytes:7
07:10:18.0 (1020620)|SYSTEM_MODE_ENTER|false
07:10:18.0 (1043063)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
07:10:18.0 (1055186)|SYSTEM_MODE_EXIT|false
07:10:18.0 (1071406)|METHOD_EXIT|[1]|LightningServerController
07:10:18.0 (1084123)|SYSTEM_MODE_ENTER|false
07:10:18.0 (1102362)|HEAP_ALLOCATE|[22]|Bytes:5
07:10:18.0 (1108486)|STATEMENT_EXECUTE|[20]
07:10:18.0 (1110999)|STATEMENT_EXECUTE|[22]
07:10:18.0 (1188125)|HEAP_ALLOCATE|[22]|Bytes:4
07:10:18.0 (1283700)|ENTERING_MANAGED_PKG|
07:10:18.0 (1333013)|VARIABLE_SCOPE_BEGIN|[22]|lstPosts|List<testautonumdata.LightningServerController>|true|false
07:10:18.0 (1395204)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:10:18.0 (1430829)|VARIABLE_ASSIGNMENT|[22]|lstPosts|[]|0x6734e979
07:10:18.0 (1437429)|STATEMENT_EXECUTE|[26]
07:10:18.0 (1444327)|HEAP_ALLOCATE|[26]|Bytes:254
07:10:18.0 (1460328)|HEAP_ALLOCATE|[26]|Bytes:4
07:10:18.0 (2455006)|SOQL_EXECUTE_BEGIN|[26]|Aggregations:0|SELECT id, Name, testautonumdata__Average_Score__c, testautonumdata__Number_of_Interviews__c FROM testautonumdata__Candidate__c ORDER BY testautonumdata__Number_of_Interviews__c DESC NULLS FIRST, testautonumdata__Average_Score__c DESC NULLS FIRST LIMIT 3
07:10:18.0 (7784634)|SOQL_EXECUTE_END|[26]|Rows:3
07:10:18.0 (7810103)|HEAP_ALLOCATE|[26]|Bytes:16
07:10:18.0 (7839350)|HEAP_ALLOCATE|[26]|Bytes:610
07:10:18.0 (7923686)|HEAP_ALLOCATE|[26]|Bytes:16
07:10:18.0 (7942592)|VARIABLE_SCOPE_BEGIN|[26]|lstCandidates|List<testautonumdata__Candidate__c>|true|false
07:10:18.0 (7986329)|VARIABLE_ASSIGNMENT|[26]|lstCandidates|[{"Id":"a0MB0000000cQXFMA2","Name":"Rodrigo Reboucas","testautonumdata__Ave (13 more) ...":8,"testautonumdata__Num (20 more) ...":3},{"Id":"a0MB0000000cQXZMA2","Name":"Felipe Turbay","testautonumdata__Ave (13 more) ...":9,"testautonumdata__Num (20 more) ...":1},{"Id":"a0MB0000000cQdIMAU","Name":"Lizz Brooks","testautonumdata__Ave (13 more) ...":0,"testautonumdata__Num (20 more) ...":1}]|0x4cfab955
07:10:18.0 (7994403)|STATEMENT_EXECUTE|[33]
07:10:18.0 (8003919)|VARIABLE_SCOPE_BEGIN|[33]|counter|Integer|false|false
07:10:18.0 (8009256)|HEAP_ALLOCATE|[33]|Bytes:4
07:10:18.0 (8015045)|VARIABLE_ASSIGNMENT|[33]|counter|0
07:10:18.0 (8060526)|ENTERING_MANAGED_PKG|
07:10:18.0 (8235855)|HEAP_ALLOCATE|[35]|Bytes:5
07:10:18.0 (8285699)|HEAP_ALLOCATE|[35]|Bytes:20
07:10:18.0 (8298060)|VARIABLE_SCOPE_BEGIN|[35]|e|testautonumdata__Candidate__c|true|false
07:10:18.0 (8313581)|VARIABLE_ASSIGNMENT|[35]|e|{"Id":"a0MB0000000cQXFMA2","Name":"Rodrigo Reboucas","testautonumdata__Ave (13 more) ...":8,"testautonumdata__Num (20 more) ...":3}|0x25a1ab16
07:10:18.0 (8317823)|STATEMENT_EXECUTE|[36]
07:10:18.0 (8319307)|STATEMENT_EXECUTE|[38]
07:10:18.0 (8327143)|HEAP_ALLOCATE|[38]|Bytes:20
07:10:18.0 (8392893)|HEAP_ALLOCATE|[38]|Bytes:18
07:10:18.0 (8416368)|CONSTRUCTOR_ENTRY|[38]|01pB0000000dwcx|<init>(String)
07:10:18.0 (8438567)|VARIABLE_SCOPE_BEGIN|[13]|this|testautonumdata.LightningServerController|true|false
07:10:18.0 (8475532)|VARIABLE_ASSIGNMENT|[13]|this|{}|0x3c888ee6
07:10:18.0 (8478586)|VARIABLE_SCOPE_BEGIN|[13]|recID|String|false|false
07:10:18.0 (8483539)|VARIABLE_ASSIGNMENT|[13]|recID|"a0MB0000000cQXFMA2"
07:10:18.0 (8492920)|HEAP_ALLOCATE|[14]|Bytes:5
07:10:18.0 (8496889)|STATEMENT_EXECUTE|[1]
07:10:18.0 (8499552)|HEAP_ALLOCATE|[14]|Bytes:5
07:10:18.0 (8501695)|STATEMENT_EXECUTE|[4]
07:10:18.0 (8503931)|STATEMENT_EXECUTE|[6]
07:10:18.0 (8505339)|STATEMENT_EXECUTE|[8]
07:10:18.0 (8506561)|STATEMENT_EXECUTE|[10]
07:10:18.0 (8520442)|HEAP_ALLOCATE|[14]|Bytes:6
07:10:18.0 (8554307)|STATEMENT_EXECUTE|[13]
07:10:18.0 (8556617)|STATEMENT_EXECUTE|[14]
07:10:18.0 (8595884)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x3c888ee6
07:10:18.0 (8602467)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"a0MB0000000cQXFMA2"
07:10:18.0 (8613663)|VARIABLE_ASSIGNMENT|[4]|this.recordID|"a0MB0000000cQXFMA2"|0x3c888ee6
07:10:18.0 (8627948)|CONSTRUCTOR_EXIT|[38]|01pB0000000dwcx|<init>(String)
07:10:18.0 (8632221)|VARIABLE_SCOPE_BEGIN|[38]|i|testautonumdata.LightningServerController|true|false
07:10:18.0 (8647843)|VARIABLE_ASSIGNMENT|[38]|i|{"recordID":"a0MB0000000cQXFMA2"}|0x3c888ee6
07:10:18.0 (8650891)|STATEMENT_EXECUTE|[41]
07:10:18.0 (8716425)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"recordID":"a0MB0000000cQXFMA2"}|0x3c888ee6
07:10:18.0 (8721934)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"Rodrigo Reboucas"
07:10:18.0 (8729887)|VARIABLE_ASSIGNMENT|[6]|this.recordName|"Rodrigo Reboucas"|0x3c888ee6
07:10:18.0 (8736932)|STATEMENT_EXECUTE|[43]
07:10:18.0 (8804426)|ENTERING_MANAGED_PKG|
07:10:18.0 (8832233)|HEAP_ALLOCATE|[43]|Bytes:1
07:10:18.0 (8871157)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"recordID":"a0MB0000000cQXFMA2","recordName":"Rodrigo Reboucas"}|0x3c888ee6
07:10:18.0 (8876362)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"8"
07:10:18.0 (8883732)|VARIABLE_ASSIGNMENT|[8]|this.averageScore|"8"|0x3c888ee6
07:10:18.0 (8889857)|STATEMENT_EXECUTE|[45]
07:10:18.0 (8934130)|ENTERING_MANAGED_PKG|
07:10:18.0 (8951304)|HEAP_ALLOCATE|[45]|Bytes:1
07:10:18.0 (8988374)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"averageScore":"8","recordID":"a0MB0000000cQXFMA2","recordName":"Rodrigo Reboucas"}|0x3c888ee6
07:10:18.0 (8994152)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"3"
